,ZNF699,AC104574.1,SRRM4,AC008278.2,SOCS2P2,AC138894.4,SNORA74B,CEP295,AL590286.2,KRT18P47,ECH1,RN7SKP20,MTCO3P30,NBEAP5,AC091057.5,AC116553.1,KRT18P25,AARSP1,LINC02192,DNAJC19P7,AC068790.7,AL132639.3,LINC02669,AC010401.1,HPR,ZNF674_AS1,MRPL1,RN7SL582P,AC104521.1,FAM222B,AC135279.2,AC078788.2,RNA5S5,WDR44,AL691477.1,ELOBP1,CRCT1,AL135926.1,KIF15,EMCN,AL031575.1,AC022486.1,NHLRC3,KRT71,BHLHB9P1,MRPS17P3,WT1,SERPINE3,POLR2J,KCTD9P4
07H003,0.0,1.000867721531227,0.021189299069938092,0.04532297878665747,0.9758911364017928,1.0285712526925377,1.1112625136590653,0.004321373782642578,0.012837224705172217,1.4367985102318035,0.0,0.7888751157754168,1.1274287778515988,1.769081787118219,0.5502283530550941,0.17318626841227402,1.326540668516562,1.5659658174466666,0.0,0.22788670461367355,0.10380372095595687,0.09342168516223506,0.0,0.0,0.004321373782642578,1.5376931943673908,0.03742649794062367,0.02530586526477026,1.3653007486379873,0.0,1.344195715871435,0.0,0.0,0.03342375548694973,0.0,0.029383777685209667,0.11058971029924897,0.0,0.008600171761917567,0.021189299069938092,0.2741578492636798,0.05307844348341968,0.17897694729316943,1.6965311199696071,0.17026171539495738,0.11394335230683678,0.08278537031645007,0.012837224705172217,1.7962967400517915,0.012837224705172217
07H005,0.0,0.9542425094393249,0.03342375548694973,0.0,0.8048206787211624,1.0261245167454502,1.1880843737149382,0.008600171761917567,0.0,1.4029488293444048,0.0,1.1248301494138593,1.3197304943302246,1.8734368632220368,0.5010592622177514,0.4899584794248346,0.8965262174895553,1.692582562274909,0.0,0.5670263661590604,0.0,0.01703333929878037,0.0,0.004321373782642578,0.004321373782642578,1.5265977091034522,0.056904851336472634,0.021189299069938092,0.9360107957152095,0.01703333929878037,1.3287872003545347,0.008600171761917567,0.0,0.05307844348341968,0.0,0.021189299069938092,0.1903316981702915,0.0,0.021189299069938092,0.6730209071288962,0.40483371661993806,0.0,0.1931245983544616,1.5470358997400104,0.20139712432045143,0.07918124604762482,0.04532297878665747,0.0,1.5877109650189114,0.0
07H009,0.0,0.7092699609758307,0.07554696139253074,0.0,0.7596678446896306,0.8662873390841949,0.8115750058705934,0.008600171761917567,0.0,1.649334858712142,0.0,0.5932860670204572,0.884795363948981,1.9312544064164134,0.23804610312879543,0.12385164096708583,0.1903316981702915,1.668292710448221,0.0,0.09342168516223506,0.0,0.01703333929878037,0.0,0.004321373782642578,0.004321373782642578,1.8233437908206485,0.01703333929878037,0.11727129565576427,1.2124539610402758,0.0,1.3785795761157749,0.0,0.0,0.146128035678238,0.008600171761917567,0.7767011839884108,0.1205739312058499,0.0,0.004321373782642578,0.39093510710337914,0.38381536598043126,0.012837224705172217,0.10720996964786837,2.4349200296496605,0.06069784035361165,0.06445798922691845,0.056904851336472634,0.0,1.903524064471262,0.029383777685209667
07H019,0.0,0.6454222693490919,0.029383777685209667,0.0,0.5728716022004803,1.055378331375,1.083860800866573,0.03742649794062367,0.0,1.6938148538894167,0.0,0.8273692730538252,0.9907826918031378,1.6173149332982937,0.8481891169913987,0.3344537511509309,1.417803722639881,1.7856856682809013,0.0,0.12385164096708583,0.0,0.01703333929878037,0.0,0.0,0.0,1.3925210899319322,0.15228834438305647,0.04139268515822507,1.0572856444182146,0.0,1.2156375634350618,0.0,0.0,0.05307844348341968,0.029383777685209667,0.4329692908744057,0.06069784035361165,0.0,0.05307844348341968,0.0,0.26007138798507473,0.0,0.2148438480476979,1.3888114134735237,0.24797326636180664,0.04139268515822507,0.10037054511756291,0.008600171761917567,1.791971201020768,0.01703333929878037
07H020,0.0,0.8115750058705934,0.021189299069938092,0.05307844348341968,0.8312296938670634,0.9576072870600952,1.1760912590556813,0.004321373782642578,0.0,1.5446880223026773,0.0,0.909020854211156,1.1122697684172707,1.9138138523837167,0.6821450763738318,0.5145477526602861,0.8337843746564789,1.6060587494103142,0.0,0.11727129565576427,0.01703333929878037,0.004321373782642578,0.0,0.0,0.0,1.5216610151120733,0.021189299069938092,0.10720996964786837,1.151982395457474,0.0,1.2482185611900747,0.004321373782642578,0.0,0.05307844348341968,0.0,0.22530928172586287,0.23299611039215382,0.0,0.004321373782642578,0.6384892569546373,0.2576785748691845,0.012837224705172217,0.16136800223497488,1.64777405026883,0.28103336724772754,0.012837224705172217,0.04139268515822507,0.03742649794062367,1.840983837320378,0.012837224705172217
07H024,0.0,0.26245108973042947,0.0,0.029383777685209667,0.22788670461367355,1.0025979807199086,1.0153597554092142,0.01703333929878037,0.0,0.8536982117761743,0.0,0.4471580313422192,0.7379873263334308,1.5968169359155906,1.2545480771089739,0.23552844690754893,2.547023575658172,1.877140889784821,0.0,0.5965970956264602,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,1.5810389487721672,0.04139268515822507,0.0,1.355643050220869,0.0,1.171726453653231,0.0,0.0,0.0,0.0,0.07188200730612536,0.03342375548694973,0.04532297878665747,0.02530586526477026,0.04532297878665747,0.25527250510330607,0.0,0.1367205671564068,1.5833121519830777,0.24303804868629442,0.012837224705172217,0.012837224705172217,0.008600171761917567,1.2619761913978127,0.004321373782642578
07H034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07H041,0.0,0.056904851336472634,0.04532297878665747,0.06818586174616162,0.9278834103307069,1.1758016328482794,1.3191060593097763,0.11394335230683678,0.01703333929878037,1.4947110252052627,0.0,1.0934216851622351,0.8020892578817327,1.9296743179485878,0.9410142437055697,0.4424797690644485,0.06818586174616162,1.7822575736633017,0.01703333929878037,0.12385164096708583,0.1553360374650618,0.28103336724772754,0.0,0.0,0.008600171761917567,1.685024785105714,0.2528530309798932,0.021189299069938092,0.8965262174895553,0.0,1.4124605474299614,0.0,0.0,0.09691001300805642,0.04921802267018165,0.9410142437055697,0.08990511143939793,0.021189299069938092,0.008600171761917567,0.02530586526477026,0.36548798489089973,0.04139268515822507,0.11058971029924897,1.612147838326487,0.287801729930226,0.04139268515822507,0.03742649794062367,0.008600171761917567,1.3783979009481377,0.012837224705172217
07H042,0.0,1.1643528557844371,0.0,0.0,0.5611013836490559,0.9556877503135057,1.0449315461491602,0.02530586526477026,0.0,1.4440447959180762,0.0,1.2087100199064011,1.1775364999298623,1.8846254632562345,0.5198279937757188,0.36172783601759284,0.4099331233312946,1.5599066250361124,0.0,1.2011238972073794,0.07188200730612536,0.004321373782642578,0.0,0.0,0.0,1.5561818466529111,0.07188200730612536,0.03342375548694973,0.8645110810583918,0.0,1.2605483726369795,0.0,0.0,0.04532297878665747,0.0,0.15836249209524964,0.17609125905568124,0.0,0.029383777685209667,0.515873843711679,0.36921585741014284,0.0,0.17026171539495738,1.3622939379642311,0.1553360374650618,0.029383777685209667,0.05307844348341968,0.01703333929878037,1.4838724542226736,0.012837224705172217
07H043,0.0,0.17897694729316943,0.11058971029924897,0.04139268515822507,0.7958800173440752,0.7520484478194386,0.9768083373380663,0.008600171761917567,0.0,2.0921238692442508,0.0,0.8312296938670634,0.9566485792052033,1.6482624057480444,0.42324587393680785,0.43136376415898736,1.5140161804006493,1.8335932939984563,0.0,0.1430148002540951,0.0,0.01703333929878037,0.0,0.0,0.0,1.803320523578754,0.09342168516223506,0.0,0.4927603890268375,0.0,1.3230457354817013,0.0,0.0,0.08635983067474821,0.0,0.22010808804005513,0.12710479836480765,0.0,0.03742649794062367,0.1367205671564068,0.2966651902615311,0.0,0.1205739312058499,1.5676144427308445,0.2148438480476979,0.0,0.012837224705172217,0.029383777685209667,1.9250541203118428,0.35024801833416286
07H045,0.0,0.25527250510330607,0.021189299069938092,0.04921802267018165,0.9947569445876281,0.8668778143374989,1.2390490931401914,0.01703333929878037,0.0,1.4225898398514822,0.0,0.9595183769729982,0.6560982020128319,1.9947129854315702,0.6344772701607316,0.44560420327359757,0.146128035678238,1.6325585145326718,0.012837224705172217,0.1643528557844371,0.03342375548694973,0.287801729930226,0.0,0.0,0.0,1.6453240015622934,0.008600171761917567,0.0,0.9206450014067876,0.0,1.151982395457474,0.0,0.0,0.06818586174616162,0.0,0.24797326636180664,0.04532297878665747,0.0,0.0,0.6148972160331346,0.36921585741014284,0.029383777685209667,0.11394335230683678,1.7380667147774693,0.2764618041732442,0.056904851336472634,0.07188200730612536,0.0,1.3762118502826728,0.11058971029924897
07H052,0.0,0.09691001300805642,0.20411998265592482,0.0,0.4927603890268375,0.5877109650189114,0.8536982117761743,0.008600171761917567,0.008600171761917567,1.8889653443003374,0.0,0.8375884382355113,0.9786369483844743,1.8014723135214712,0.2671717284030138,0.34635297445063856,1.4851533499036522,1.6473829701146199,0.0,0.10720996964786837,0.0,0.004321373782642578,0.0,0.004321373782642578,0.0,1.8382822499146885,0.05307844348341968,0.04139268515822507,0.4871383754771864,0.01703333929878037,1.2299376859079338,0.02530586526477026,0.0,0.07188200730612536,0.008600171761917567,0.1553360374650618,0.08635983067474821,0.0,0.008600171761917567,0.004321373782642578,0.20139712432045143,0.0,0.09342168516223506,1.6896639650157703,0.5526682161121932,0.0,0.0,0.04532297878665747,1.499549625905149,0.515873843711679
07H055,0.0,0.7923916894982539,0.09342168516223506,0.04921802267018165,0.7267272090265723,0.8674674878590515,1.0038911662369105,0.04532297878665747,0.0,1.6256210814249077,0.0,0.829303772831025,0.9247959957979122,1.9553028227616918,0.5763413502057928,0.07188200730612536,0.38381536598043126,1.832125542534009,0.0,0.05307844348341968,0.0,0.008600171761917567,0.0,0.0,0.012837224705172217,1.843295082736507,0.24551266781414982,0.029383777685209667,0.9749719942980689,0.0,1.342620042553348,0.0,0.0,0.06818586174616162,0.0,0.7745169657285496,0.06069784035361165,0.0,0.07918124604762482,0.19589965240923368,0.3222192947339193,0.029383777685209667,0.10380372095595687,2.1953460583484197,0.22788670461367355,0.04921802267018165,0.0,0.04532297878665747,1.7552648914122466,0.029383777685209667
07H062,0.0,1.024485667699167,0.0,0.0,0.6127838567197355,0.952792443044092,1.2180100429843634,0.06818586174616162,0.0,1.1892094895823062,0.0,1.1553360374650619,1.1676126727275302,1.8111726950665543,0.5854607295085006,0.5171958979499743,0.8344207036815325,1.608526033577194,0.0,0.46834733041215726,0.0,0.004321373782642578,0.0,0.0,0.01703333929878037,1.664265800147675,0.04532297878665747,0.08990511143939793,0.7671558660821804,0.0,1.2583978040955086,0.012837224705172217,0.0,0.07918124604762482,0.029383777685209667,0.4623979978989561,0.09342168516223506,0.0,0.01703333929878037,0.056904851336472634,0.4409090820652177,0.0,0.11058971029924897,1.3805730030668872,0.15836249209524964,0.0,0.0,0.029383777685209667,1.339650157613684,0.029383777685209667
07H069,0.0,1.2087100199064011,0.01703333929878037,0.08635983067474821,0.8202014594856403,1.1370374547895126,1.2092468487533736,0.008600171761917567,0.0,1.4112829130173843,0.0,0.9434945159061027,1.2435341018320618,1.9966867556001715,0.6989700043360189,0.5224442335063199,1.5601458398490475,1.467312062980552,0.0,0.06445798922691845,0.0,0.004321373782642578,0.0,0.0,0.0,1.7309436934277358,0.0,0.11394335230683678,1.2835273648616936,0.0,1.343802333161655,0.0,0.0,0.06069784035361165,0.012837224705172217,0.26245108973042947,0.2787536009528289,0.0,0.03742649794062367,0.008600171761917567,0.29885307640970665,0.0,0.17026171539495738,1.5374412834079476,0.5774917998372253,0.0,0.05307844348341968,0.012837224705172217,1.0629578340845103,1.0017337128090005
07H082,0.0,0.16136800223497488,0.0,0.03742649794062367,0.35602585719312274,0.7427251313046983,0.9410142437055697,0.004321373782642578,0.0,1.8540630118664212,0.0,0.8325089127062363,0.9556877503135057,1.6929350025311378,0.4638929889859073,0.4487063199050799,2.1452896590541464,1.737749073891557,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,0.0,1.832445041174111,0.45024910831936116,0.04139268515822507,0.6304278750250238,0.0,1.3057811512549822,0.0,0.0,0.0,0.0,0.08635983067474821,0.07918124604762482,0.04139268515822507,0.05307844348341968,0.008600171761917567,0.20682587603184968,0.021189299069938092,0.10037054511756291,1.6544653335201458,0.28103336724772754,0.02530586526477026,0.008600171761917567,0.021189299069938092,1.6148972160331345,0.04532297878665747
07H089,0.0,0.9876662649262746,0.021189299069938092,0.1430148002540951,0.7168377232995244,1.1248301494138593,1.1658376246901283,0.04139268515822507,0.012837224705172217,1.4978967429132202,0.0,1.0409976924234905,1.2657609167176105,1.8790958795000727,0.7881683711411677,0.2787536009528289,0.5622928644564746,1.7745899502647946,0.0,0.5987905067631151,0.0,0.004321373782642578,0.0,0.0,0.0,1.6557145496187098,0.13033376849500614,0.08278537031645007,1.015778756389041,0.0,1.2530955858490316,0.0,0.0,0.1643528557844371,0.07918124604762482,0.8998205024270962,0.10380372095595687,0.0,0.0,0.8721562727482928,0.3996737214810381,0.0,0.19865708695442263,1.7414667617697548,0.15228834438305647,0.05307844348341968,0.06818586174616162,0.0,1.587935348636356,0.09691001300805642
07H095,0.0,1.0913151596972228,0.03742649794062367,0.12385164096708583,0.7839035792727349,0.9623693356700211,1.1476763242410988,0.004321373782642578,0.0,1.3261309567107946,0.0,1.0354297381845483,1.065206128054312,1.748498126613737,0.541579243946581,0.5224442335063199,0.31386722036915343,1.7588362247469582,0.0,0.5477747053878226,0.0,0.01703333929878037,0.0,0.0,0.0,1.4452927694259718,0.06445798922691845,0.0,1.0111473607757975,0.0,1.160168292958512,0.0,0.0,0.0,0.0,0.5010592622177514,0.14921911265537988,0.0,0.01703333929878037,0.008600171761917567,0.35410843914740087,0.02530586526477026,0.1903316981702915,1.4652340949880145,0.08635983067474821,0.02530586526477026,0.04921802267018165,0.0,1.5059635180181261,0.06445798922691845
07H098,0.0,0.6901960800285137,0.03742649794062367,0.029383777685209667,0.4578818967339924,0.9965116721541787,1.1427022457376157,0.008600171761917567,0.0,1.1892094895823062,0.0,1.0314084642516241,1.589391023136933,1.6620964454179235,0.9479236198317265,0.359835482339888,2.3166830941994463,1.7570922201189325,0.0,1.0499928569201427,0.05307844348341968,0.04139268515822507,0.0,0.0,0.008600171761917567,1.5640739789771467,0.07188200730612536,0.03342375548694973,0.9237619608287003,0.0,1.1892094895823062,0.008600171761917567,0.0,0.021189299069938092,0.0,0.22530928172586287,0.1553360374650618,0.0,0.0,0.004321373782642578,0.21218760440395779,0.0,0.18752072083646307,1.5780658838360915,0.25527250510330607,0.07554696139253074,0.0,0.008600171761917567,1.381295623003826,0.012837224705172217
07H099,0.0,0.48287358360875376,0.03742649794062367,0.16136800223497488,0.6785183790401139,1.209515014542631,1.2258259914618934,0.008600171761917567,0.02530586526477026,1.5599066250361124,0.0,1.0806264869218056,1.1126050015345745,1.9047155452786808,0.9523080096621253,0.39619934709573634,0.5563025007672873,1.6014080605346837,0.0,1.4219328132785085,0.0,0.06069784035361165,0.0,0.0,0.0,1.6743098889414771,0.008600171761917567,0.17609125905568124,1.2518814545525276,0.0,1.344195715871435,0.0,0.0,0.0,0.0,0.10380372095595687,0.271841606536499,0.0,0.0,0.1205739312058499,0.23299611039215382,0.0,0.1553360374650618,1.6688516480825186,0.09342168516223506,0.0,0.056904851336472634,0.0,1.3827372657613304,0.33243845991560533
07H106,0.0,0.7489628612561614,0.03342375548694973,0.0,0.5502283530550941,0.7535830588929066,0.9777236052888477,0.029383777685209667,0.0,1.519434194913703,0.0,1.0449315461491602,0.9479236198317265,2.067294086315977,0.49554433754644844,0.20951501454263097,0.17897694729316943,1.4440447959180762,0.0,0.24551266781414982,0.04921802267018165,0.008600171761917567,0.0,0.0,0.004321373782642578,1.787672964687493,0.03742649794062367,0.08278537031645007,0.6776069527204931,0.0,1.3531465462139793,0.0,0.0,0.14921911265537988,0.008600171761917567,0.9439888750737718,0.2148438480476979,0.0,0.0,0.008600171761917567,0.37839790094813763,0.0,0.04532297878665747,1.5622928644564746,0.029383777685209667,0.0,0.008600171761917567,0.056904851336472634,1.246252312299322,0.07554696139253074
07H107,0.0,0.7589118923979735,0.08278537031645007,0.0,0.7151673578484579,0.8444771757456815,1.0261245167454502,0.021189299069938092,0.0,1.4774106879072515,0.0,1.162862993321926,1.1510632533537501,1.9651546459869254,0.48572142648158,0.2741578492636798,1.1386184338994925,1.7008767083769036,0.0,0.18752072083646307,0.02530586526477026,0.008600171761917567,0.0,0.0,0.0,1.7594411971336976,0.01703333929878037,0.02530586526477026,0.7075701760979364,0.0,1.4129642719966629,0.008600171761917567,0.0,0.0,0.0,0.24054924828259971,0.33243845991560533,0.0,0.0,0.02530586526477026,0.21748394421390624,0.0,0.13987908640123647,1.6861892342440237,0.1903316981702915,0.07918124604762482,0.004321373782642578,0.008600171761917567,1.3533390953113047,0.008600171761917567
07H112,0.0,1.167317334748176,0.10720996964786837,0.0,0.8645110810583918,1.2340108175871793,1.0681858617461617,0.01703333929878037,0.0,1.8421722293856158,0.0,0.960470777534299,1.2435341018320618,2.014436527831672,0.35793484700045386,0.42488163663106704,0.46982201597816303,1.7535830588929067,0.0,1.368658712392227,0.08278537031645007,0.01703333929878037,0.0,0.0,0.004321373782642578,1.7751004988790249,0.008600171761917567,0.0,1.0906107078284066,0.0,1.2460059040760292,0.0,0.0,0.03342375548694973,0.0,0.3344537511509309,0.287801729930226,0.0,0.0,0.012837224705172217,0.4014005407815441,0.029383777685209667,0.06445798922691845,1.945320840792275,0.04921802267018165,0.02530586526477026,0.06445798922691845,0.03342375548694973,1.4913616938342726,0.04139268515822507
07H117,0.0,0.146128035678238,0.07188200730612536,0.07188200730612536,0.2528530309798932,0.6665179805548809,0.9283958522567138,0.029383777685209667,0.0,1.4295908022233017,0.0,0.9159272116971158,0.658964842664435,1.7230449916434452,0.18184358794477254,0.14921911265537988,0.25527250510330607,1.496514518697745,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,1.4355258514986549,0.012837224705172217,0.0,0.3443922736851107,0.0,1.1855421548543752,0.0,0.0,0.0,0.0,0.9609461957338314,0.03342375548694973,0.0,0.0,0.008600171761917567,0.292256071356476,0.0,0.04532297878665747,1.1766699326681496,0.06818586174616162,0.0,0.004321373782642578,0.0,0.9576072870600952,0.012837224705172217
07H124,0.0,1.0884904701823963,0.03742649794062367,0.08635983067474821,0.785329835010767,0.9576072870600952,0.9585638832219674,0.012837224705172217,0.0,1.668665415454492,0.0,0.9106244048892013,1.2372923375674587,1.8249064713021124,0.7209857441537391,0.5809249756756193,0.9041743682841635,1.5646660642520893,0.0,0.05307844348341968,0.0,0.008600171761917567,0.0,0.0,0.0,1.7134905430939424,0.02530586526477026,0.07188200730612536,1.1934029030624176,0.0,1.1486026548060935,0.0,0.0,0.11394335230683678,0.012837224705172217,0.3344537511509309,0.31806333496276157,0.11394335230683678,0.056904851336472634,0.01703333929878037,0.367355921026019,0.0,0.23552844690754893,1.6628522332647961,0.28555730900777376,0.0,0.021189299069938092,0.021189299069938092,1.1445742076096164,0.0
