,OR7E46P,AL023803.2,KRTAP2_2,SUSD2,LINC01432,SNRNP40,PSG2,SELENOK,SDR42E1P1,EIF4EP1,SAP30L,AC092960.1,VPS50,ZNF714,AC125604.1,PPIAP44,AC044913.1,AP000696.3,RN7SL400P,MIS18A_AS1,AL161640.2,AL158211.2,USP45,SHOC2,AC112247.1,PRPF4B,MIR663A,AC008079.1,OR5AM1P,NUDT19P3,CIC,ITGBL1,KRTAP19_5,AC112253.1,TTC28_AS1,NMNAT2,NIPSNAP3A,AC124319.1,VWA5A,POU5F1B,RNU6_1277P,AL353626.2,KRTAP8_3P,Metazoa_SRP,DOCK8_AS1,AC084373.1,AC069029.1,AL022329.3,AC073311.1,AC022695.2,AC010528.2,AC068282.1,AC008677.3,SPOCD1,AP001065.3,AL359732.1,Y_RNA,AL159156.1,AP005597.3,RNA5SP194,AC090241.2,AL138847.2,MIR6509,MIR4316,AC087163.3,AC092335.1,HDAC4,RTEL1P1,AL121782.1,RNU6_966P,AL136298.2,AC004080.17,BX664727.1,RPL12P4,RN7SL52P,NCOA7_AS1,AC116347.2,PSMD3,AC025048.7,OR11J2P,RN7SKP249,MIR4711,IGHV3_30_2,SLC5A4P1,AC123768.1,RPS3AP1,ZDHHC5,AC011890.2,RN7SL591P,SHISA2,MTND6P19,EEF1DP6,FKTN,AL022311.1,RPL7P5,MIR4310,ADPGK,CTAGE3P,CCDC80,AL445529.1,Metazoa_SRP,KIF21A,AL136982.5,AC142283.1,FANCF,HINT1,IGHVII_15_1,NFATC4,KRTAP10_11,AL031590.1,AC079949.5,IL31RA,LINC01127,PRSS8,AC104076.1,RNU6_930P,AL356489.1,BEST4,AL031666.2,TCTN2,AC009053.4,NCKAP5_AS1,SCNM1,DBET,AL589826.2,TEDC1,MIR6893,LINC01684,LINC01241,AL355388.1,AC011473.2,AC009511.2,SNORA108,AC005726.1,STAG3L4,AKR1C7P,ANKRD20A18P,AL445647.2,RNU6_468P,RNF2,AL163973.3,AL035530.1,AC002076.2,GHSR,AC005515.1,AL162431.1,KDR,AC007240.3,CKAP2L,ZNF566,CNOT4,AC131009.1,CNBP,AC012409.3,AC122129.2,ZFAND4,HOXB3,THBS4,RN7SKP172,AC107067.1,ELOBP4,AL096869.3,RYK,OR7E90P,LINC01987,AC116407.1,Y_RNA,TGIF2LX,TUSC7,Y_RNA,MMP12,XKR7,AC087588.2,AL691517.1,LIPJ,AL162456.1,AC114752.2,PILRA,GOT2,EVX1,AC124861.2,UBE2WP1,AL136988.2,RNU6_361P,FUNDC2P3,AL445072.1,DMTF1,GSTA9P,PTTG1IP,LINC01481,TRAV1_2,AC008507.3,NONOP2,AL589880.1,AC105265.2,NAT8,AC025259.1,GALNT9,CDK13,RPL7P55
10H055,1.469232742506612,1.961373627594801,0.0,0.0,1.018284308426531,1.9379189026477803,0.0,0.9503648543761231,1.230959555748569,0.0,0.0,0.0,0.0,0.0,1.4008832155483628,0.06445798922691845,0.0,0.32633586092875144,0.1846914308175988,0.0,0.23299611039215382,0.32428245529769273,0.012837224705172217,0.0,0.05307844348341968,0.0,0.8512583487190752,0.33243845991560533,0.5634810853944107,0.0,0.01703333929878037,0.6263403673750424,0.0,0.0,0.0,0.9498777040368748,0.0,1.2992893340876799,1.508395033133053,0.0,0.0,0.8162412999917831,0.0,0.0,0.0,0.0,0.48000694295715063,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.029383777685209667,0.0,0.0,1.7349597612724452,1.797059694699971,0.0,0.0,0.0,0.0,0.0,0.0,1.17868923977559,0.07554696139253074,1.8293681079888202,0.0,0.0,0.0,0.7759743311293691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.09342168516223506,0.0,0.6946051989335688,0.0,0.13353890837021748,0.0,1.236033147117636,0.08990511143939793,0.0,0.12385164096708583,0.0,0.0,0.07918124604762482,0.0,0.0,0.021189299069938092,0.0,0.08990511143939793,1.3205616801952367,1.9025467793139914,0.20411998265592482,0.0,0.0,0.0,0.05307844348341968,0.0,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.0,0.5774917998372253,0.0,0.0,0.03342375548694973,0.0,1.2127201544178423,0.0,0.03342375548694973,0.0,0.0,1.855942946232316,0.5622928644564746,1.4022613824546801,0.0,1.7726150498491708,1.1146109842321732,0.0,1.8880109122450288,0.0,0.0,1.0530784434834197,0.012837224705172217,0.0,1.0468851908377101,0.22788670461367355,0.0,0.10720996964786837,0.16136800223497488,0.0,0.5877109650189114,0.0,0.0,0.0,0.8135809885681919,0.0,0.0,0.0,1.508798965403905,0.1430148002540951,1.0081741840064264,0.0,0.0,0.0,0.0,0.505149978319906,0.0,1.4387005329007363,0.02530586526477026,0.0,0.0,0.0,0.11058971029924897,0.32633586092875144,0.0,0.0,0.2528530309798932,0.0,0.0,0.6283889300503115,1.7681939616330715,0.0,0.012837224705172217,0.0,0.0,0.0,0.5171958979499743,0.0,0.0,0.0,0.0,0.44560420327359757,0.0,0.0,1.256958152560932,0.0,0.0,0.0,0.021189299069938092,0.0,0.06445798922691845,0.0,0.0,0.021189299069938092,0.0,0.0,0.06818586174616162,0.02530586526477026
10H056,1.3565994357249709,1.792391689498254,0.0,0.0,0.012837224705172217,1.729083757043612,0.0,0.7323937598229685,0.8796692056320535,0.0,0.0,0.0,0.0,0.0,1.0207754881935578,0.0,0.0,0.3856062735983121,0.06818586174616162,0.004321373782642578,0.0,0.4265112613645752,0.04139268515822507,0.0,0.021189299069938092,0.0,0.37657695705651195,0.04139268515822507,0.5037906830571811,0.0,0.008600171761917567,0.09342168516223506,0.08278537031645007,0.0,0.0,0.8241258339165489,0.0,1.0098756337121602,0.8561244442423004,0.0,0.0,0.2304489213782739,0.0,0.0,0.0,0.0,0.35024801833416286,0.0,0.0,0.0,0.0,0.7032913781186614,0.0,0.0,0.012837224705172217,0.0,0.0,1.634578022853888,1.3769417571467586,0.0,0.0,0.0,0.0,0.0,0.0,0.8407332346118067,0.10380372095595687,1.1914510144648953,0.0,0.0,0.0,0.8639173769578605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.33041377334919075,0.0,0.08278537031645007,0.0,0.5622928644564746,0.08278537031645007,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.008600171761917567,0.004321373782642578,0.0,0.056904851336472634,1.2844307338445196,1.7360776370039457,0.9571281976768131,0.008600171761917567,0.0,0.0,0.021189299069938092,0.0,0.06445798922691845,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,1.2342641243787893,0.0,0.08635983067474821,0.0,0.0,1.6211762817750353,0.4132997640812518,1.1306553490220306,0.0,1.2699796766453237,0.8842287696326039,0.0,1.4842998393467859,0.0,0.0,0.17897694729316943,0.004321373782642578,0.10380372095595687,0.32633586092875144,0.0,0.0,0.0,0.0,0.0,1.1947917577219247,0.0,0.0,0.0,0.1367205671564068,0.0,0.367355921026019,0.06069784035361165,1.184123354239671,0.20139712432045143,1.3895204658463773,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,1.2108533653148932,0.5263392773898441,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,1.3546845539547285,0.8305886686851442,0.0,0.0,0.0,0.0,0.0,1.2255677134394711,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.7331972651065695,0.004321373782642578,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10H058,1.4611982886224932,1.8042757671290939,0.0,0.0,0.9258275746247423,1.9534697432534014,0.0,1.0948203803547998,1.199480914862356,0.0,0.0,0.0,0.0,0.0,1.0603200286882852,0.1205739312058499,0.0,0.07918124604762482,0.10037054511756291,0.004321373782642578,0.004321373782642578,0.36548798489089973,0.021189299069938092,0.0,0.0,0.0,0.8312296938670634,0.20951501454263097,0.17609125905568124,0.0,0.04139268515822507,0.35410843914740087,0.01703333929878037,0.0,0.0,0.5477747053878226,0.0,1.209515014542631,1.3703280077795104,0.0,0.0,0.13987908640123647,0.0,0.0,0.0,0.0,0.4927603890268375,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.02530586526477026,0.0,0.0,1.8332108802826088,1.9415114326344032,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.3585059114902351,0.35024801833416286,1.496514518697745,0.0,0.0,0.0,0.6334684555795865,0.0,0.008600171761917567,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.07918124604762482,0.0,0.3996737214810381,0.0,0.1430148002540951,0.01703333929878037,0.6095944092252201,0.04921802267018165,0.0,0.056904851336472634,0.0,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.029383777685209667,0.0,1.3710678622717363,1.3533390953113047,0.8674674878590515,0.01703333929878037,0.0,0.0,0.012837224705172217,0.0,0.03342375548694973,0.05307844348341968,0.008600171761917567,0.0,0.0,0.04921802267018165,0.0,0.2576785748691845,0.0,0.0,0.012837224705172217,0.0,1.165244326125311,0.0,0.07554696139253074,0.0,0.0,1.7621531923035947,0.7708520116421442,1.436162647040756,0.0,1.4421660857847203,1.0437551269686796,0.08635983067474821,1.9797304306622854,0.0,0.04921802267018165,0.846955325019824,0.008600171761917567,0.17897694729316943,0.8796692056320535,0.1430148002540951,0.0,0.0,0.14921911265537988,0.0,0.7024305364455253,0.0,0.0,0.0,0.25527250510330607,0.0,0.07188200730612536,0.13033376849500614,1.339848783037637,0.30319605742048883,1.2319790268315043,0.0,0.0,0.0,0.0,0.4345689040341987,0.0,1.4367985102318035,0.021189299069938092,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.865103974641128,1.9258790893015008,0.0,0.0,0.0,0.0,0.0,0.4082399653118496,0.0,0.0,0.0,0.0,0.12710479836480765,0.0,0.0,0.9969492484953811,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0
10H059,1.248463717551032,1.462697408101717,0.0,0.01703333929878037,0.0,1.822037248072585,0.0,0.8102325179950841,1.1931245983544616,0.0,0.0,0.0,0.0,0.0,1.162862993321926,0.008600171761917567,0.0,0.26481782300953643,0.07554696139253074,0.004321373782642578,0.0,0.24054924828259971,0.15228834438305647,0.0,0.0,0.0,0.4487063199050799,0.359835482339888,0.49692964807321494,0.08278537031645007,0.03342375548694973,0.22788670461367355,0.1846914308175988,0.0,0.0,0.5786392099680724,0.0,1.3027637084729817,0.320146286111054,0.0,0.0,0.48572142648158,0.0,0.0,0.0,0.0,0.2695129442179163,0.0,0.0,0.0,0.0,0.3979400086720376,0.0,0.0,0.01703333929878037,0.0,0.0,1.6068111469189634,1.4671639659690903,0.01703333929878037,0.08635983067474821,0.0,0.0,0.0,0.0,0.6560982020128319,0.06818586174616162,1.5935075893317652,0.0,0.0,0.0,1.2889196056617265,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,0.012837224705172217,0.0,0.18184358794477254,0.0,0.35793484700045386,0.004321373782642578,1.0965624383741355,0.08990511143939793,0.0,0.24797326636180664,0.0,0.0,0.02530586526477026,0.0,0.08278537031645007,0.029383777685209667,0.0,0.06069784035361165,1.286456469746983,1.657820456015697,0.7596678446896306,0.029383777685209667,0.0,0.008600171761917567,0.008600171761917567,0.0,0.10037054511756291,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,0.0,1.1928461151888416,0.0,0.2671717284030138,0.0,0.0,1.568201724066995,0.5428254269591799,1.256958152560932,0.0,1.4835872969688941,1.0906107078284066,0.029383777685209667,1.750431248660202,0.0,0.03342375548694973,0.1205739312058499,0.012837224705172217,0.012837224705172217,0.617000341120899,0.05307844348341968,0.0,0.04532297878665747,0.4409090820652177,0.0,1.2224563366792467,0.0,0.0,0.0,0.07918124604762482,0.0,0.03742649794062367,0.04921802267018165,1.646109521978848,0.03742649794062367,1.2216749970707688,0.0,0.0,0.0,0.0,0.5378190950732742,0.0,1.5073160400764136,0.16136800223497488,0.0,0.0,0.0,0.07188200730612536,0.22010808804005513,0.0,0.0,0.008600171761917567,0.0,0.0,1.4385423487861106,0.964259630196849,0.0,0.004321373782642578,0.0,0.0,0.0,0.2576785748691845,0.008600171761917567,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.6954816764901974,0.03742649794062367,0.0,0.0,0.004321373782642578,0.4913616938342727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10H063,1.4316853446860118,2.3808441264646656,0.0,0.012837224705172217,0.557507201905658,1.985067033150501,0.0,0.9380190974762103,1.0891983668051488,0.0,0.0,0.0,0.0,0.0,1.353916230920363,0.01703333929878037,0.0,0.44560420327359757,0.13033376849500614,0.0,0.004321373782642578,0.5538830266438743,0.021189299069938092,0.0,0.0,0.0,1.2875778090787053,0.5428254269591799,0.8254261177678232,0.004321373782642578,0.02530586526477026,0.3053513694466238,0.23299611039215382,0.0,0.0,0.6599162000698503,0.0,1.3896975482063858,1.7062055418819706,0.0,0.0,0.6444385894678386,0.0,0.0,0.008600171761917567,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.8155777483242672,0.0,0.0,0.008600171761917567,0.0,0.0,1.5373152731120097,1.720242018287057,0.0,0.0,0.0,0.0,0.0,0.0,1.4303975913869669,0.1643528557844371,1.7058637122839193,0.0,0.0,0.0,0.9722028383790645,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.13033376849500614,0.0,0.8656960599160706,0.0,0.24797326636180664,0.008600171761917567,0.8068580295188175,0.13987908640123647,0.0,0.03742649794062367,0.0,0.0,0.09691001300805642,0.0,0.021189299069938092,0.021189299069938092,0.012837224705172217,0.22271647114758328,1.2380461031287955,1.5625307688622614,0.6464037262230695,0.0,0.0,0.0,0.008600171761917567,0.0,0.021189299069938092,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,1.2489536154957075,0.0,0.17026171539495738,0.0,0.0,1.9106244048892012,0.7109631189952756,1.4405942618398309,0.0,1.6212801675504147,0.9712758487381052,0.0,1.7564839644426093,0.0,0.0,0.37657695705651195,0.008600171761917567,0.004321373782642578,0.8920946026904804,0.029383777685209667,0.0,0.0,0.25527250510330607,0.0,0.8887409606828927,0.0,0.0,0.0,0.9960736544852753,0.0,0.0,0.11727129565576427,1.7126497016272113,0.12385164096708583,1.2016701796465816,0.0,0.0,0.0,0.0,0.5403294747908738,0.0,1.6338722626583326,0.03342375548694973,0.0,0.008600171761917567,0.0,0.2671717284030138,0.18184358794477254,0.0,0.0,0.04532297878665747,0.021189299069938092,0.0,1.2467447097238413,1.4889735247265081,0.0,0.004321373782642578,0.0,0.0,0.0,1.7256666603141786,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.0,0.6414741105040995,0.0,0.0,0.0,0.004321373782642578,0.004321373782642578,0.06069784035361165,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.0
10H066,1.18440748541232,1.06781451116184,0.0,0.0,0.17609125905568124,1.6023855901051052,0.0,0.9041743682841635,0.9268567089496923,0.0,0.0,0.021189299069938092,0.0,0.0,1.29754166781816,0.004321373782642578,0.0,0.5717088318086876,0.08278537031645007,0.0,0.0,0.72916478969277,0.1846914308175988,0.0,0.0,0.0,0.5646660642520893,0.31386722036915343,0.7881683711411677,0.008600171761917567,0.008600171761917567,0.15836249209524964,0.4638929889859073,0.0,0.0,0.6972293427597176,0.0,1.9854264740830017,0.8686444383948257,0.0,0.0,0.17897694729316943,0.0,0.03342375548694973,0.0,0.0,0.46089784275654777,0.0,0.0,0.0,0.01703333929878037,0.8981764834976765,0.0,0.0,0.07918124604762482,0.0,0.0,1.1631613749770184,1.3653007486379873,0.03342375548694973,0.04139268515822507,0.0,0.0,0.0,0.0,1.0722498976135149,0.26007138798507473,1.5247854493212223,0.0,0.0,0.0,0.814913181275074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.06818586174616162,0.0,0.5587085705331657,0.0,0.16731733474817606,0.0,0.7824726241662862,1.3273589343863303,0.0,0.11394335230683678,0.0,0.0,0.021189299069938092,0.0,0.1430148002540951,0.1931245983544616,0.0,0.10720996964786837,1.2113875529368587,0.5477747053878226,0.505149978319906,0.0,0.0,0.0,0.008600171761917567,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,0.0,1.1414497734004674,0.0,0.13353890837021748,0.0,0.0,1.56925683332861,0.5065050324048721,1.5548524343720544,0.0,1.3463529744506386,0.639486489268586,0.021189299069938092,1.0937717814987298,0.0,0.0,0.6803355134145632,0.0,0.012837224705172217,0.7831886910752576,0.0,0.0,0.0,0.06445798922691845,0.0,1.0358298252528282,0.0,0.0,0.0,0.13987908640123647,0.0,0.0,0.32428245529769273,1.5802405082653763,0.0,1.3496659840966296,0.0,0.0,0.0,0.0,0.7678976160180907,0.0,2.4042006217013547,1.702085721435825,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.6532125137753437,1.2387985627139169,0.0,0.0,0.0,0.0,0.0,0.8350561017201162,0.0,0.0,0.0,0.0,0.49831055378960054,0.0,0.0,0.4517864355242902,0.04532297878665747,0.0,0.0,0.008600171761917567,0.13987908640123647,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0
10H068,1.4065401804339552,1.2317243833285165,0.0,0.0,0.012837224705172217,1.816506437046357,0.0,1.1048284036536553,1.1684974835230326,0.0,0.0,0.0,0.0,0.0,1.682776646314434,0.0,0.0,0.5563025007672873,0.08278537031645007,0.0,0.004321373782642578,0.7604224834232121,0.02530586526477026,0.0,0.0,0.0,0.6720978579357175,0.10037054511756291,0.9689496809813426,0.0,0.004321373782642578,0.1931245983544616,0.5314789170422551,0.0,0.0,0.7007037171450193,0.0,1.5102768444173549,0.8142475957319202,0.0,0.0,0.48144262850230496,0.0,0.0,0.0,0.0,0.7267272090265723,0.0,0.0,0.0,0.0,0.9633155113861113,0.0,0.0,0.0,0.0,0.0,1.748498126613737,1.5862496388660419,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,1.445759836488631,0.09342168516223506,2.024854948305018,0.0,0.0,0.0,1.4089180208467798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.021189299069938092,0.0,0.17318626841227402,0.0,0.36921585741014284,0.021189299069938092,0.8970770032094203,0.008600171761917567,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.056904851336472634,0.029383777685209667,0.004321373782642578,0.17897694729316943,1.395501124305626,0.8055008581584001,0.6972293427597176,0.0,0.0,0.0,0.008600171761917567,0.0,0.12385164096708583,0.0,0.056904851336472634,0.0,0.004321373782642578,0.0,0.0,0.3159703454569178,0.0,0.0,0.0,0.0,1.3942765267678214,0.0,0.5211380837040362,0.0,0.0,1.8258802989361795,1.0326187608507198,1.631950826259217,0.0,1.5422027824340283,0.814913181275074,0.0,1.771881320190099,0.0,0.10380372095595687,0.07188200730612536,0.008600171761917567,0.004321373782642578,1.1583624920952498,0.0,0.0,0.10380372095595687,0.18752072083646307,0.0,1.4063698354692675,0.0,0.0,0.0,0.7767011839884108,0.0,0.07188200730612536,0.09342168516223506,1.767526899408382,0.04921802267018165,0.9740509027928773,0.0,0.0,0.0,0.0,0.6954816764901974,0.0,1.064083435963596,0.07918124604762482,0.0,0.0,0.0,0.250420002308894,0.0,0.0,0.0,0.17609125905568124,0.029383777685209667,0.0,1.1723109685219542,1.723291446477584,0.0,0.004321373782642578,0.0,0.0,0.0,1.0561422620590524,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.9148718175400503,0.12385164096708583,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10H070,1.31492005599242,1.8071966607109473,0.0,0.0,0.01703333929878037,2.0886321418463187,0.0,0.9206450014067876,1.2250506961380487,0.004321373782642578,0.0,0.0,0.0,0.0,1.374748346010104,0.0,0.0,0.16731733474817606,0.22530928172586287,0.0,0.20411998265592482,0.546542663478131,0.008600171761917567,0.0,0.0,0.0,0.725094521081469,0.12710479836480765,0.7032913781186614,0.02530586526477026,0.004321373782642578,0.17897694729316943,0.24054924828259971,0.0,0.0,0.5237464668115644,0.0,1.1699681739968923,0.11058971029924897,0.0,0.004321373782642578,0.1205739312058499,0.0,0.0,0.0,0.0,0.5276299008713387,0.0,0.0,0.0,0.0,0.7626785637274363,0.0,0.0,0.0,0.0,0.0,1.7160033436347992,1.4126285205443752,0.02530586526477026,0.08635983067474821,0.0,0.0,0.0,0.0,1.1287222843384268,0.021189299069938092,1.8681740408596383,0.0,0.0,0.0,1.0207754881935578,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.1205739312058499,0.0,0.41161970596323016,0.0,0.43933269383026263,0.012837224705172217,1.0888445627270043,0.01703333929878037,0.0,0.05307844348341968,0.0,0.0,0.1367205671564068,0.0,0.008600171761917567,0.0,0.008600171761917567,0.01703333929878037,1.2753113545418118,1.498172660636544,0.287801729930226,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.46686762035410945,0.0,0.0,0.0,0.0,1.1931245983544616,0.0,0.45024910831936116,0.0,0.0,1.4879863311293935,0.8609366207000937,1.3727279408855955,0.0,1.4812992733328558,0.8254261177678232,0.0,1.3248994970523134,0.0,0.0,0.05307844348341968,0.03342375548694973,0.0,0.9211660506377387,0.07554696139253074,0.0,0.0,0.4623979978989561,0.0,0.7234556720351858,0.0,0.0,0.0,0.2528530309798932,0.0,0.0,0.1205739312058499,1.6490426340861764,0.008600171761917567,0.9304395947667001,0.0,0.0,0.0,0.0,0.5490032620257879,0.0,1.534026106056135,0.865103974641128,0.0,0.0,0.0,0.46686762035410945,0.31386722036915343,0.0,0.0,0.17897694729316943,0.06445798922691845,0.0,1.0729847446279304,1.2732328340430457,0.0,0.012837224705172217,0.0,0.0,0.0,1.3830969299490943,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.7209857441537391,0.04139268515822507,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10H072,1.4659773682858228,1.5784099703312358,0.0,0.012837224705172217,1.250175948083925,1.7846172926328754,0.0,1.2324878663529861,0.8463371121298052,0.0,0.0,0.029383777685209667,0.0,0.0,1.2237554536572413,0.03742649794062367,0.0,0.20682587603184968,0.1643528557844371,0.0,0.004321373782642578,0.4941545940184428,0.012837224705172217,0.0,0.0,0.0,0.9063350418050906,0.568201724066995,0.6812412373755872,0.0,0.04921802267018165,0.23804610312879543,0.05307844348341968,0.0,0.0,0.8785217955012066,0.0,1.3350565194390915,1.5743785644130823,0.0,0.0,0.35793484700045386,0.0,0.012837224705172217,0.0,0.0,0.5705429398818975,0.0,0.0,0.0,0.0,0.4578818967339924,0.0,0.0,0.0,0.0,0.0,1.7341595132444667,1.4320066872695985,0.0,0.0,0.0,0.0,0.0,0.0,1.323870606540509,0.21218760440395779,1.4658288153574364,0.0,0.0,0.0,0.9273703630390235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08635983067474821,0.05307844348341968,0.0,0.15836249209524964,0.0,0.35410843914740087,0.008600171761917567,0.2741578492636798,0.37474834601010387,0.0,0.2944662261615929,0.0,0.0,0.08278537031645007,0.0,0.0,0.04921802267018165,0.06445798922691845,0.0,1.5198279937757189,1.3590762260592628,0.4517864355242902,0.06818586174616162,0.0,0.0,0.03342375548694973,0.0,0.18184358794477254,0.0,0.06818586174616162,0.0,0.0,0.0,0.0,0.2787536009528289,0.0,0.0,0.012837224705172217,0.0,1.297760511099134,0.0,0.09691001300805642,0.0,0.0,1.8652816849956104,0.5705429398818975,1.3298045221640695,0.0,1.7000110623221123,0.8779469516291882,0.09342168516223506,1.7566361082458481,0.0,0.0,0.6627578316815741,0.02530586526477026,0.5717088318086876,0.6812412373755872,0.0,0.0,0.0,0.1430148002540951,0.0,0.5921767573958667,0.0,0.0,0.0,0.416640507338281,0.0,0.5365584425715302,0.12710479836480765,1.5727554651542197,0.02530586526477026,1.5116160205691378,0.0,0.0,0.0,0.0,0.5453071164658241,0.0,1.2166935991697543,0.30319605742048883,0.0,0.0,0.0,0.14921911265537988,0.05307844348341968,0.0,0.21218760440395779,0.1903316981702915,0.0,0.0,0.9731278535996987,1.2873537727147464,0.0,0.004321373782642578,0.0,0.0,0.0,0.5809249756756193,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,1.015778756389041,0.04921802267018165,0.0,0.0,0.0,0.32633586092875144,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.03342375548694973,0.0
10H078,1.417471693203293,1.946845113960623,0.0,0.0,0.8639173769578605,1.6380897219845056,0.0,0.9025467793139914,1.012415374762433,0.0,0.0,0.0,0.0,0.0,1.3634239329171765,0.2148438480476979,0.0,0.07554696139253074,0.1931245983544616,0.0,0.0,0.5453071164658241,0.0,0.0,0.0,0.0,0.7824726241662862,0.3873898263387294,0.49554433754644844,0.0,0.012837224705172217,0.22530928172586287,0.008600171761917567,0.0,0.0,0.9030899869919435,0.0,1.0595634179012676,1.863322860120456,0.0,0.008600171761917567,1.0081741840064264,0.0,0.0,0.0,0.0,0.414973347970818,0.0,0.0,0.0,0.0,0.7803173121401513,0.0,0.0,0.0,0.0,0.0,1.5202214358819601,1.2739267801005256,0.0,0.0,0.0,0.0,0.0,0.0,1.1271047983648077,0.2695129442179163,1.7881683711411678,0.0,0.0,0.0,0.7543483357110189,0.0,0.012837224705172217,0.0,0.0,0.004321373782642578,0.0,0.0,0.03342375548694973,0.07918124604762482,0.0,0.07188200730612536,0.08635983067474821,0.17026171539495738,0.008600171761917567,0.4345689040341987,0.06818586174616162,0.0,0.056904851336472634,0.0,0.0,0.04139268515822507,0.0,0.0,0.029383777685209667,0.0,0.03742649794062367,1.2357808703275603,1.595606434865603,0.18184358794477254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,0.0,0.9749719942980689,0.0,0.05307844348341968,0.0,0.0,1.5607433010547118,0.5440680443502757,0.9360107957152095,0.0,1.7074850119674736,0.40483371661993806,0.021189299069938092,1.5887197796000565,0.0,0.0,0.5289167002776547,0.012837224705172217,0.021189299069938092,0.6404814369704218,0.0,0.0,0.0,0.21218760440395779,0.0,0.2787536009528289,0.0,0.0,0.0,0.36361197989214433,0.0,0.0,0.03742649794062367,1.4922014513925397,0.012837224705172217,1.0047511555910011,0.0,0.0,0.0,0.0,0.36921585741014284,0.0,1.1306553490220306,0.12710479836480765,0.0,0.0,0.0,0.17318626841227402,0.4913616938342727,0.0,0.0,0.04921802267018165,0.029383777685209667,0.0,0.5954962218255742,1.2019430634016501,0.0,0.0,0.0,0.0,0.0,1.0614524790871933,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.0,1.4527062265110289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0
