,LINC01711,AC136619.1,STAG3L5P,MYCBP2,CASC15,PSMD10P1,AC006146.1,MRTFB,ZNF350_AS1,TRIM32,OPRPN,TLCD1,AC008080.1,HUS1,NPAS1,LINC02576,DNAJB5_DT,SCGB1C1,HSD17B7P1,AC012507.3,USHBP1,VAC14,ZC3H12D,H3F3B,HOXC4,AC092814.2,AC068898.2,NLRP4,AC027139.2,LINC02752,AC079148.3,WNT5A,OR10Q2P,NMNAT1P4,LY6G6D,MLC1,AC022336.1,LINC00331,ACSL4,DUXAP5,LINC01987,RNU6_223P,RN7SL42P,AC002985.1,IKBKB,AC008785.1,OTOAP1,LCAT,AC006512.2,ALDH7A1
04H054,0.8363241157067517,0.02530586526477026,0.0,0.9299295600845878,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.07554696139253074,0.0,0.0,0.3820170425748684,0.004321373782642578,0.44560420327359757,1.9581336756762353,0.07918124604762482,0.0,0.0,0.0,0.008600171761917567,0.0,0.7032913781186614,0.06818586174616162,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,1.0051805125037803,0.15836249209524964,1.13640344813399,1.1789769472931695,0.06818586174616162,0.0,0.09342168516223506,0.0,0.0,0.0,0.0,0.0,1.7548068553544234,0.0
04H061,1.0094508957986938,0.0,0.0,0.4265112613645752,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.18184358794477254,0.029383777685209667,0.0,0.0,0.47712125471966244,0.008600171761917567,0.44560420327359757,1.834865579900038,0.10720996964786837,0.0,0.0,0.0,0.37106786227173627,0.008600171761917567,0.7234556720351858,0.04921802267018165,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.021189299069938092,0.0,0.13033376849500614,0.12710479836480765,0.37657695705651195,0.8481891169913987,1.3382572302462556,0.15228834438305647,0.0,0.29885307640970665,0.0,0.0,0.0,0.0,0.0,1.7646243978509815,0.0
04H063,0.8561244442423004,0.0,0.0,0.9030899869919435,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.06445798922691845,0.09691001300805642,0.04921802267018165,0.0,0.0,0.3283796034387377,0.004321373782642578,0.5105450102066121,1.9522595365908204,0.11058971029924897,0.0,0.0,0.0,0.22788670461367355,0.0,1.0867156639448825,0.06069784035361165,0.0,0.0,0.008600171761917567,0.0,0.0,0.004321373782642578,0.10380372095595687,0.0,0.2671717284030138,0.004321373782642578,0.04532297878665747,0.7176705030022621,1.4533183400470377,0.18752072083646307,0.0,0.24303804868629442,0.0,0.008600171761917567,0.0,0.0,0.0,1.6618126855372612,0.0
04H068,0.8887409606828927,0.029383777685209667,0.0,0.7611758131557314,0.021189299069938092,0.0,0.01703333929878037,0.02530586526477026,0.0,0.0,0.04921802267018165,0.15836249209524964,0.008600171761917567,0.0,0.0,0.7641761323903307,0.0,0.7551122663950712,1.9524049395770244,0.1846914308175988,0.0,0.0,0.08990511143939793,0.09691001300805642,0.0,1.1553360374650619,0.04139268515822507,0.0,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.8312296938670634,0.0,0.2576785748691845,0.01703333929878037,0.20139712432045143,0.8221680793680175,1.481442628502305,0.437750562820388,0.20951501454263097,0.5118833609788744,0.3159703454569178,0.0,0.0,0.0,0.03742649794062367,1.8513806679655966,0.0
04H078,0.865103974641128,0.0,0.004321373782642578,0.43136376415898736,0.13353890837021748,0.0,0.021189299069938092,0.0,0.0,0.0,0.012837224705172217,0.13987908640123647,0.11058971029924897,0.0,0.0,0.414973347970818,0.004321373782642578,0.6424645202421214,1.893928126542607,0.04532297878665747,0.0,0.0,0.01703333929878037,0.25527250510330607,0.0,1.0663259253620379,0.10380372095595687,0.0,0.0,0.012837224705172217,0.004321373782642578,0.0,0.012837224705172217,0.2671717284030138,0.0,0.2944662261615929,0.06818586174616162,0.07918124604762482,0.8567288903828826,1.3479151865016914,0.28555730900777376,0.0,0.3424226808222063,0.0,0.0,0.0,0.0,0.012837224705172217,1.746478509930031,0.0
04H080,0.7218106152125465,0.0,0.0,0.6117233080073418,0.3096301674258988,0.0,0.0,0.0,0.0,0.0,0.0,0.1846914308175988,0.0,0.0,0.0,0.5693739096150459,0.0,0.4899584794248346,2.1185292575317396,0.06069784035361165,0.0,0.0,0.0,0.02530586526477026,0.0,0.9148718175400503,0.056904851336472634,0.0,0.0,0.48144262850230496,0.0,0.0,0.0,0.09342168516223506,0.0,0.0,0.09691001300805642,0.35024801833416286,1.1989318699322091,1.420450859106068,0.11058971029924897,0.0,0.3521825181113625,0.0,0.0,0.0,0.0,0.0,1.8481891169913987,0.0
04H091,0.909020854211156,0.0,0.0,0.437750562820388,0.004321373782642578,0.0,0.01703333929878037,0.0,0.0,0.0,0.0,0.04921802267018165,0.012837224705172217,0.0,0.0,0.6473829701146198,0.01703333929878037,0.5899496013257077,2.1977215222268653,0.23552844690754893,0.0,0.012837224705172217,0.0,0.04139268515822507,0.008600171761917567,0.7611758131557314,0.17609125905568124,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.008600171761917567,0.0,0.029383777685209667,0.03742649794062367,0.08278537031645007,1.0051805125037803,1.3533390953113047,0.11058971029924897,0.13987908640123647,0.35602585719312274,0.0,0.0,0.0,0.0,0.03342375548694973,1.8887970674566807,0.0
04H101,0.9542425094393249,0.0,0.0,0.8898617212581884,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.01703333929878037,0.0,0.271841606536499,0.0,0.0,0.6637009253896481,0.0,0.7803173121401513,2.0270232545887037,0.16731733474817606,0.0,0.0,0.021189299069938092,0.23552844690754893,0.0,0.6444385894678386,0.1367205671564068,0.0,0.0,0.17318626841227402,0.0,0.0,0.0,0.34830486304816066,0.0,0.1846914308175988,0.16136800223497488,0.09342168516223506,0.8585371975696391,1.328583449714202,0.04139268515822507,0.0,0.292256071356476,0.0,0.0,0.008600171761917567,0.0,0.01703333929878037,1.8777743499913981,0.0
04H103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7906369619317033,3.1592934172227443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3364597338485295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653828514484183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H108,0.9429995933660404,0.0,0.0,1.0257153839013406,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.18752072083646307,0.11058971029924897,0.0,0.0,0.6946051989335688,0.004321373782642578,0.6989700043360189,2.1498654530262615,0.36361197989214433,0.03342375548694973,0.0,0.1553360374650618,0.01703333929878037,0.0,0.8169038393756602,0.05307844348341968,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,1.0842186867392387,0.0,0.2764618041732442,1.2739267801005256,0.3443922736851107,1.3138672203691535,1.3517963068970236,0.09691001300805642,0.0,0.320146286111054,0.0,0.0,0.0,0.0,0.01703333929878037,1.9622746046233148,0.0
04H112,1.159266331093494,0.01703333929878037,0.0,0.24303804868629442,0.04139268515822507,0.0,0.0,0.029383777685209667,0.0,0.0,0.056904851336472634,0.10380372095595687,0.2148438480476979,0.0,0.0,0.5078558716958309,0.004321373782642578,0.4927603890268375,2.113241232432599,0.20951501454263097,0.0,0.0,0.0,0.012837224705172217,0.0,0.4842998393467858,0.03742649794062367,0.0,0.0,0.04139268515822507,0.0,0.0,0.004321373782642578,0.021189299069938092,0.0,0.26245108973042947,1.6041180061920348,0.22271647114758328,1.2736955879300922,1.160168292958512,0.10037054511756291,0.13987908640123647,0.23804610312879543,0.0,0.0,0.0,0.0,0.0,1.8774865280696014,0.0
04H117,0.6785183790401139,0.021189299069938092,0.0,0.6570558528571039,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.021189299069938092,0.32633586092875144,0.0,0.0,0.4638929889859073,0.0,0.5301996982030822,1.8332108802826088,0.1643528557844371,0.0,0.0,0.0,0.029383777685209667,0.0,0.7824726241662862,0.12710479836480765,0.0,0.0,0.021189299069938092,0.004321373782642578,0.0,0.012837224705172217,1.1014033505553307,0.0,0.012837224705172217,0.7846172926328754,0.290034611362518,0.9698816437464999,1.2060158767633447,0.13033376849500614,0.0,0.17026171539495738,0.0,0.0,0.0,0.0,0.0,1.8444150404738244,0.0
04H120,0.8633228601204559,0.02530586526477026,0.0,0.7528164311882715,0.09342168516223506,0.0,0.02530586526477026,0.0,0.0,0.0,0.04532297878665747,0.12710479836480765,0.14921911265537988,0.0,0.0,0.6117233080073418,0.004321373782642578,0.6304278750250238,1.866700756042499,0.0,0.0,0.0,0.0,0.15228834438305647,0.0,1.3500540935790304,0.23299611039215382,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.34830486304816066,0.21748394421390624,0.8976270912904414,1.4405942618398309,0.13353890837021748,0.20682587603184968,0.367355921026019,0.0,0.021189299069938092,0.0,0.0,0.0,1.8335932939984563,0.0
04H123,1.2216749970707688,0.12710479836480765,0.0,1.6841269256130753,0.04139268515822507,0.0,0.0,0.02530586526477026,0.0,0.0,0.01703333929878037,0.06069784035361165,0.38021124171160603,0.0,0.0,0.6374897295125107,0.0,0.6294095991027189,2.243286146083446,0.41161970596323016,0.0,0.0,0.0,0.004321373782642578,0.0,0.7512791039833423,0.250420002308894,0.0,0.0,0.43933269383026263,0.0,0.0,0.0,0.10720996964786837,0.0,0.004321373782642578,0.6201360549737576,0.004321373782642578,0.9242792860618817,1.4374334437979712,0.08635983067474821,0.0,0.24797326636180664,0.3222192947339193,0.0,0.0,0.0,0.0,1.937066312017428,0.0
04H132,0.6937269489236468,0.0,0.0,0.6794278966121188,0.04532297878665747,0.0,0.0,0.0,0.0,0.02530586526477026,0.021189299069938092,0.03742649794062367,0.06818586174616162,0.0,0.0,0.46834733041215726,0.0,0.8305886686851442,2.0385804259615785,0.2148438480476979,0.0,0.0,0.0,0.15228834438305647,0.008600171761917567,1.3550682063488506,0.04532297878665747,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.505149978319906,0.0,0.250420002308894,0.08278537031645007,0.34830486304816066,1.2043913319192996,0.9836262871245346,0.1367205671564068,0.0,0.14921911265537988,0.36921585741014284,0.0,0.0,0.0,0.0,1.627673031766616,0.0
04H133,0.8830933585756899,0.021189299069938092,0.0,0.250420002308894,0.11058971029924897,0.0,0.0,0.0,0.0,0.008600171761917567,0.03742649794062367,0.1553360374650618,0.35793484700045386,0.0,0.0,0.6344772701607316,0.0,0.8337843746564789,1.9363126336621932,0.20139712432045143,0.0,0.0,0.0,0.03342375548694973,0.0,0.7528164311882715,0.056904851336472634,0.0,0.0,0.04921802267018165,0.0,0.0,0.06445798922691845,0.08278537031645007,0.0,0.23552844690754893,1.5241363765925686,0.08990511143939793,1.2655253352190738,1.2005769267548483,0.20411998265592482,0.0,0.29885307640970665,0.0,0.0,0.0,0.0,0.0,1.9115837009810757,0.0
04H135,1.0090257420869102,0.0,0.0,0.2148438480476979,0.021189299069938092,0.0,0.008600171761917567,0.0,0.0,0.0,0.04921802267018165,0.03342375548694973,0.004321373782642578,0.0,0.0,0.7218106152125465,0.0,0.9180303367848802,2.0519239160461065,0.35024801833416286,0.0,0.0,0.0,0.004321373782642578,0.0,1.1300119496719043,0.08278537031645007,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,0.0,0.0,0.5786392099680724,0.03342375548694973,0.012837224705172217,1.0,1.3408405498123317,0.20951501454263097,0.0,0.3979400086720376,0.0,0.0,0.0,0.0,0.09691001300805642,1.832381160247041,0.0
04H138,0.8075350280688532,0.0,0.0,0.60422605308447,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.04921802267018165,0.008600171761917567,0.0,0.0,0.515873843711679,0.0,0.505149978319906,1.8898617212581885,0.04921802267018165,0.0,0.0,0.0,0.13033376849500614,0.008600171761917567,0.888179493918325,0.04532297878665747,0.0,0.0,0.06445798922691845,0.0,0.0,0.008600171761917567,0.04139268515822507,0.0,0.0,0.436162647040756,0.10037054511756291,0.8530895298518655,1.3142886609474977,0.08278537031645007,0.0,0.24551266781414982,0.0,0.012837224705172217,0.0,0.0,0.0,1.7511250715355835,0.0
04H140,0.9872192299080049,0.0,0.0,0.6404814369704218,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.02530586526477026,0.2576785748691845,0.0,0.0,0.6580113966571124,0.004321373782642578,0.7611758131557314,2.0355097850895585,0.12385164096708583,0.0,0.0,0.0,0.05307844348341968,0.0,0.7986506454452689,0.06069784035361165,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.2148438480476979,0.0,0.012837224705172217,0.9916690073799486,0.09342168516223506,1.2113875529368587,1.2971036501492565,0.05307844348341968,0.0,0.32428245529769273,0.0,0.0,0.004321373782642578,0.0,0.0,1.906281155772153,0.0
05H008,0.9247959957979122,0.02530586526477026,0.0,1.1832698436828046,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.07554696139253074,0.19589965240923368,0.14921911265537988,0.0,0.0,0.8609366207000937,0.004321373782642578,0.8318697742805017,2.113073893594208,0.359835482339888,0.0,0.0,0.2944662261615929,0.1430148002540951,0.0,1.2054750367408908,0.06818586174616162,0.0,0.0,0.06818586174616162,0.008600171761917567,0.0,0.008600171761917567,0.20139712432045143,0.012837224705172217,0.2695129442179163,0.008600171761917567,0.287801729930226,1.3461573022320084,1.4242280706959798,0.19865708695442263,0.0,0.4913616938342727,0.0,0.0,0.0,0.0,0.01703333929878037,2.062769949815128,0.0
05H013,0.4265112613645752,0.0,0.0,0.056904851336472634,0.008600171761917567,0.0,0.008600171761917567,0.0,0.0,0.0,0.029383777685209667,0.029383777685209667,0.01703333929878037,0.0,0.0,0.49554433754644844,0.012837224705172217,0.42813479402878873,1.957224057843167,0.04139268515822507,0.0,0.0,0.0,0.26007138798507473,0.0,1.0240749873074262,0.012837224705172217,0.0,0.0,0.01703333929878037,0.004321373782642578,0.0,0.0,0.7535830588929066,0.0,0.0,0.02530586526477026,0.2148438480476979,0.5550944485783191,1.417803722639881,0.09342168516223506,0.0,0.3053513694466238,0.0,0.0,0.0,0.0,0.0,1.7015679850559273,0.0
05H025,0.5634810853944107,0.0,0.004321373782642578,0.9138138523837167,0.1903316981702915,0.0,0.008600171761917567,0.0,0.0,0.0,0.056904851336472634,0.1367205671564068,0.02530586526477026,0.029383777685209667,0.0,0.7824726241662862,0.008600171761917567,0.6989700043360189,2.034307529596563,0.029383777685209667,0.0,0.0,0.0,0.09691001300805642,0.01703333929878037,0.8382192219076258,0.07188200730612536,0.0,0.0,0.2528530309798932,0.0,0.0,0.0,0.25527250510330607,0.0,0.0,0.01703333929878037,0.1430148002540951,1.0591846176313713,1.1078880251827987,0.05307844348341968,0.0,0.31386722036915343,0.22530928172586287,0.0,0.0,0.0,0.01703333929878037,1.8449739381468877,0.0
05H030,1.0224283711854865,0.07188200730612536,0.0,0.9263424466256551,0.04532297878665747,0.0,0.0,0.0,0.0,0.008600171761917567,0.09342168516223506,0.18184358794477254,0.2741578492636798,0.0,0.0,0.8819549713396004,0.004321373782642578,1.0538464268522527,2.1367839631833645,0.31806333496276157,0.0,0.0,0.04139268515822507,0.03742649794062367,0.0,1.2065560440990295,0.17318626841227402,0.0,0.0,0.07554696139253074,0.0,0.0,0.0,0.32633586092875144,0.0,0.6085260335771941,1.7259116322950483,0.12710479836480765,1.1737688231366499,1.426023015689876,0.146128035678238,0.3384564936046048,0.4638929889859073,0.0,0.0,0.0,0.0,0.01703333929878037,1.921842481405858,0.0
05H034,0.7895807121644255,0.0,0.0,0.3891660843645325,0.05307844348341968,0.0,0.01703333929878037,0.0,0.0,0.0,0.07918124604762482,0.11394335230683678,0.08635983067474821,0.0,0.0,0.6766936096248666,0.004321373782642578,0.7930916001765802,1.9460590603851236,0.20951501454263097,0.0,0.0,0.0,0.04921802267018165,0.0,0.7944880466591696,0.31175386105575426,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.22010808804005513,0.0,0.0,0.07188200730612536,0.056904851336472634,1.0606978403536118,1.4139699717480614,0.16731733474817606,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.07554696139253074,1.9894943127727092,0.0
05H042,1.250420002308894,0.0,0.0,0.7201593034059569,0.20411998265592482,0.0,0.0,0.0,0.02530586526477026,0.0,0.02530586526477026,0.1367205671564068,0.056904851336472634,0.0,0.0,0.6532125137753437,0.004321373782642578,0.8331471119127851,2.096631975558161,0.22530928172586287,0.0,0.0,0.0,0.021189299069938092,0.021189299069938092,1.1858253596129622,0.6253124509616739,0.0,0.0,0.24303804868629442,0.0,0.0,0.0,0.07918124604762482,0.0,0.15836249209524964,0.004321373782642578,0.02530586526477026,1.0976043288744108,1.335858911319818,0.10380372095595687,0.0,0.4329692908744057,0.20411998265592482,0.0,0.0,0.0,0.012837224705172217,1.884795363948981,0.0
05H050,0.8898617212581884,0.0,0.0,0.9556877503135057,0.056904851336472634,0.0,0.008600171761917567,0.04139268515822507,0.03342375548694973,0.0,0.04139268515822507,0.04921802267018165,0.07918124604762482,0.0,0.0,0.4593924877592308,0.0,0.5809249756756193,2.0040202732532415,0.06445798922691845,0.0,0.0,0.0,0.20951501454263097,0.0,0.6794278966121188,0.13033376849500614,0.0,0.0,0.146128035678238,0.0,0.0,0.008600171761917567,0.46686762035410945,0.0,0.029383777685209667,1.0136796972911926,0.25527250510330607,1.0013009330204181,1.2593549273080344,0.056904851336472634,0.0,0.20411998265592482,0.0,0.01703333929878037,0.0,0.0,0.0,1.7420177471401384,0.0
05H054,0.8195439355418687,0.0,0.0,0.8095597146352678,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.03742649794062367,0.11058971029924897,0.0,0.0,0.711807229041191,0.0,0.6776069527204931,1.930999941956152,0.23299611039215382,0.0,0.0,0.0,0.21748394421390624,0.0,0.9809119377768436,0.07918124604762482,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.5276299008713387,0.0,0.16731733474817606,0.1205739312058499,0.22530928172586287,0.8369567370595504,1.2145789535704992,0.06445798922691845,0.3159703454569178,0.29885307640970665,0.0,0.008600171761917567,0.0,0.0,0.02530586526477026,1.8406078790092901,0.0
05H065,0.9122220565324155,0.0,0.0,0.888179493918325,0.004321373782642578,0.0,0.008600171761917567,0.0,0.0,0.0,0.03342375548694973,0.1430148002540951,0.03342375548694973,0.0,0.0,0.8034571156484139,0.0,0.6766936096248666,2.0186588975855178,0.17026171539495738,0.0,0.0,0.0,0.34044411484011833,0.0,0.9116901587538612,0.029383777685209667,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.5453071164658241,0.0,0.012837224705172217,0.16136800223497488,0.3096301674258988,0.8615344108590378,1.335858911319818,0.10380372095595687,0.0,0.34044411484011833,0.0,0.0,0.0,0.0,0.0,1.8728552447048104,0.0
05H066,0.7218106152125465,0.03742649794062367,0.0,0.34830486304816066,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.09691001300805642,0.07918124604762482,0.36172783601759284,0.0,0.0,0.6693168805661122,0.01703333929878037,0.8413594704548549,1.8351830698490437,0.06445798922691845,0.0,0.0,0.0,0.01703333929878037,0.0,1.0257153839013406,0.292256071356476,0.0,0.0,0.056904851336472634,0.0,0.008600171761917567,0.0,0.6473829701146198,0.004321373782642578,0.04139268515822507,0.4014005407815441,0.31175386105575426,0.9614210940664483,1.242044239369551,0.20139712432045143,0.0,0.2764618041732442,0.0,0.0,0.0,0.0,0.04139268515822507,1.8340390181594666,0.0
05H072,0.8450980400142568,0.09691001300805642,0.0,0.31806333496276157,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.3283796034387377,0.04139268515822507,0.0,0.0,0.48572142648158,0.0,0.4548448600085102,2.1775942096478267,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.967547976218862,0.15228834438305647,0.0,0.0,0.15836249209524964,0.0,0.0,0.0,0.08635983067474821,0.0,0.004321373782642578,1.2008504980910775,0.10720996964786837,0.9036325160842377,1.323870606540509,0.01703333929878037,0.0,0.20411998265592482,0.0,0.0,0.0,0.0,0.03742649794062367,1.9124346333755746,0.0
05H078,0.6748611407378116,0.0,0.0,0.22010808804005513,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.20951501454263097,0.07918124604762482,0.0,0.0,0.48855071650044424,0.004321373782642578,0.6637009253896481,1.833848049531148,0.1205739312058499,0.03342375548694973,0.0,0.0,0.021189299069938092,0.0,0.8567288903828826,0.534026106056135,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.04921802267018165,0.0,0.07188200730612536,0.03342375548694973,0.08635983067474821,0.7371926427047373,1.123524980942732,0.2304489213782739,0.0,0.2671717284030138,0.0,0.0,0.0,0.0,0.029383777685209667,1.7229628089424895,0.0
05H090,0.6875289612146344,0.0,0.0,0.2966651902615311,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.287801729930226,0.004321373782642578,0.0,0.0,0.4517864355242902,0.004321373782642578,0.515873843711679,1.9069273473089559,0.10037054511756291,0.0,0.01703333929878037,0.0,0.021189299069938092,0.0,0.9263424466256551,0.10380372095595687,0.0,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.008600171761917567,0.0,0.10037054511756291,0.03342375548694973,0.25527250510330607,0.6344772701607316,1.3481100684802376,0.08278537031645007,0.0,0.26007138798507473,0.0,0.0,0.0,0.0,0.0,1.7393349601960792,0.0
05H094,0.7185016888672743,0.0,0.0,0.7041505168397991,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,0.04921802267018165,0.0,0.0,0.8027737252919757,0.0,0.5646660642520893,1.9012948171655673,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.8609366207000937,0.12385164096708583,0.0,0.0,0.08278537031645007,0.0,0.0,0.0,0.5132176000679389,0.0,0.0,0.1903316981702915,0.16731733474817606,0.9960736544852753,1.4197905861063627,0.2304489213782739,0.0,0.22530928172586287,0.0,0.0,0.0,0.0,0.0,1.9904720535256195,0.0
05H097,0.6989700043360189,0.0,0.0,0.32633586092875144,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.15836249209524964,0.07918124604762482,0.012837224705172217,0.0,0.4842998393467858,0.0,0.5774917998372253,1.9418094730088382,0.10037054511756291,0.0,0.0,0.0,0.48144262850230496,0.0,1.0944711286416449,0.029383777685209667,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.07918124604762482,0.0,0.09691001300805642,0.16136800223497488,0.012837224705172217,0.9253120914996495,1.1687920203141817,0.08990511143939793,0.0,0.30749603791321295,0.0,0.0,0.004321373782642578,0.0,0.0,1.9687163774667857,0.0
05H099,1.1781132523146318,0.0,0.0,0.13033376849500614,0.021189299069938092,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.09342168516223506,0.021189299069938092,0.0,0.0,0.6551384348113821,0.008600171761917567,0.6095944092252201,1.9743274354236169,0.03342375548694973,0.0,0.0,0.0,0.04921802267018165,0.008600171761917567,1.118595365223762,0.22788670461367355,0.0,0.0,0.2148438480476979,0.0,0.0,0.0,0.008600171761917567,0.0,0.19589965240923368,0.07554696139253074,0.06818586174616162,0.7489628612561614,1.401228167498113,0.1553360374650618,0.0,0.23552844690754893,0.0,0.012837224705172217,0.0,0.0,0.0,1.8063156698081135,0.0
05H111,0.7795964912578245,0.0,0.0,0.41830129131974547,0.029383777685209667,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.1643528557844371,0.021189299069938092,0.01703333929878037,0.0,0.5403294747908738,0.0,0.6127838567197355,1.9452223166353408,0.09342168516223506,0.0,0.0,0.021189299069938092,0.37474834601010387,0.0,1.180125875164054,0.10720996964786837,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.17609125905568124,0.0,0.22530928172586287,0.8041394323353505,0.004321373782642578,0.7528164311882715,1.2327420627207368,0.08990511143939793,0.0,0.36921585741014284,0.0,0.01703333929878037,0.01703333929878037,0.0,0.01703333929878037,1.803934849863842,0.0
