,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50
04H039,0.004493179,0.050813377,-0.026650582,0.08234138,0.20876725,0.005378157,0.044096917,-0.017265124,-0.002662779,0.0009870733,-0.0021406575,-0.075309776,-0.041623015,-0.05927422,-0.044831265,0.03451081,-0.1588647,-0.11200333,-0.00078662555,0.0010550282,0.05410914,0.005218864,-0.10219221,0.0019906943,0.054142606,0.07972581,-0.002679818,0.025183544,0.16707197,-0.006906378,-0.03516866,-0.13699432,-0.0076928954,0.12604623,0.026124803,0.00085371255,0.009322624,-0.026335545,0.0063264105,-0.01260222,-0.06016532,-0.014205976,-0.00074185187,-0.003478054,0.008604325,0.074521646,-0.0032427316,-0.046172664,0.17120968,0.05297566
04H041,-0.035682652,0.03342538,0.051421423,-0.054258823,0.13184656,-0.0045451503,0.093611,0.08963373,-0.01225633,0.00542892,-0.004710032,-0.039093338,0.013050155,0.048310924,-0.00034795073,-0.03134769,0.07537445,0.03407185,0.0118899,0.012305603,0.07829708,0.008709749,-0.059196822,0.011553975,-0.035015922,-0.031648096,0.0124572,-0.028114105,0.063039385,-0.100582756,0.24128574,0.014764576,0.0011701575,0.1780589,0.0012856646,0.011982254,0.0045034527,0.024020126,-0.00010317705,0.007991924,-0.030339744,0.025455255,-0.012936596,-6.612738e-05,0.06189725,0.031942096,-0.006260213,-0.118342265,-0.040504374,-0.037567727
04H048,0.010964223,0.11572642,0.0025259552,0.10413642,0.17437565,0.005289819,0.0914858,0.07845921,0.004792792,-0.017450342,-0.007972145,0.03612904,-0.11561994,0.06490769,0.046917073,-0.039617177,-0.05679975,0.07789067,0.0035958856,-0.0059883916,0.03587199,-0.01139454,0.008009885,0.0026657546,-0.06028282,0.035544153,-0.011630741,0.022878326,0.0059028193,0.010685342,-0.11630543,0.0067226524,-0.0014346096,-0.08402096,0.0014324414,-0.09395277,-0.0050501754,-0.005961159,0.0064814747,-0.012908284,0.045239,-0.03600418,0.009091478,-0.0018498773,-0.08732036,0.024272125,-0.004899633,0.15407532,-0.15097584,-0.008411473
04H050,-0.012445299,0.092710085,-0.06387118,0.041842006,-0.047129333,0.0063649067,0.0747238,-0.02738302,0.0039057983,-0.014113271,0.011032429,0.016653685,-0.07208229,-0.035791125,-0.07814649,-0.028584948,0.09468032,-0.08643474,-0.005352792,-0.018502016,0.049332492,-0.01694256,-0.052137285,0.00039867745,-0.014381539,0.06727638,-0.0068166293,-0.062483855,0.14208566,0.044425763,-0.01605215,-0.072448425,-0.006227726,0.10114965,-0.0030286275,-0.017637918,0.013621792,0.03451012,0.016858965,-0.007886716,0.01816608,0.024494605,-0.0017749241,-0.007816588,-0.04710362,0.14468394,-0.0028318535,0.05972893,0.10285843,0.021435816
04H055,-0.011501917,-0.085917406,-0.08169354,-0.05163425,-0.083635665,-0.002423949,-0.010327832,-0.11242733,0.0018129417,0.0137005355,0.022378786,-0.039949715,-0.013514141,0.0061534606,-0.07738232,0.04679813,-0.07843661,-0.008251459,-0.0055518253,-0.013737807,-0.07223609,0.004130051,0.03841612,0.0017920157,-0.057458717,-0.07001179,0.0060092825,0.124255516,-0.021190913,-0.012776424,-0.12629248,0.01660568,0.01346587,0.038232595,-0.0073068514,0.0021516804,0.0071262685,-0.026931494,-0.012030312,-0.011154954,-0.14371714,-0.025856003,-0.0016985046,0.0012557317,0.028341418,-0.0073548052,0.012780532,0.0066177896,-0.25709268,0.021868352
04H061,-0.011834482,0.070530765,0.0037552905,-0.06545037,0.09603634,0.0068724966,-0.12855667,-0.07203719,0.0059340657,-0.0011340613,0.0069727376,-0.05508899,0.16001669,0.0399617,-0.033458482,0.04881514,0.19571757,-0.01530942,-0.0046100086,-0.012539284,-0.029841281,-0.011114664,-0.004702768,-0.022559969,0.09493275,0.02568137,-0.016798615,-0.04807672,-0.05147495,-0.04697911,0.040989924,-0.1979502,-0.004157459,0.027019642,-0.036975242,-0.019826893,-0.0026675165,-0.048110463,0.006212506,-0.0033276763,0.10914414,0.1735673,0.012031133,-0.008578598,0.061938554,-0.009785678,0.007900918,0.039898183,-0.085241064,0.026898846
04H063,-0.112532474,-0.08867242,0.037685167,-0.046044655,0.04105589,-0.010496214,-0.08674982,-0.09757278,0.0010193238,0.0058476822,-0.0069279457,-0.04771721,0.049400955,-0.0021350374,0.009685696,-0.06228462,0.113197304,0.1076627,-0.0148505205,0.010625826,-0.011071383,0.0091051115,0.053868648,0.00051688665,0.059321146,0.07104813,-0.009406197,-0.065015726,-0.017823622,-0.06902741,-0.021882355,0.1429596,-0.021753442,0.16560328,-0.0084855715,-0.022280008,-0.008407393,-0.0032524634,-0.006372117,-0.0042343917,0.0027010601,-0.0143392095,0.018653305,-0.002941225,0.036738496,0.21399714,-0.017880341,0.061050363,-0.08405805,0.039191347
04H068,0.06227754,0.041712772,0.011199996,0.1482435,0.076414764,-0.0052146106,-0.06670308,0.049243804,-0.0027166107,0.007421713,0.0043128394,0.07951375,-0.0584071,-0.04683525,-0.02243674,0.06390308,-0.100790545,-0.053037617,0.00046385988,0.0011488168,-0.06009514,-0.00654087,-0.0026357328,-0.0040252195,0.03530344,-0.020709233,0.0060428423,-0.18606664,-0.096287414,0.06399538,-0.050774075,0.18329597,0.006041807,0.006618421,-0.0635497,0.034034368,0.007314493,-0.0033290684,0.012788542,-0.0031491525,0.05930914,0.054631453,-0.004527308,-0.013787365,0.11484194,-0.13094781,0.009446914,-0.03902913,-0.07835259,0.0025884993
04H078,0.09218811,-0.03090732,-0.010280396,-0.06383763,0.15283662,0.010574555,0.013130979,-0.019620378,-0.012115783,0.023820983,-0.020079598,-0.07276115,-0.08334427,-0.049129456,0.007485525,0.021145009,0.098090574,-0.0013289455,0.011999474,0.016269777,0.0074215396,-0.0020686716,-0.06257287,0.009251803,0.14209393,-0.024790982,-0.004476165,-0.018972307,-0.09889034,-0.033445016,0.0042179422,0.02428678,0.008700736,0.07978313,-0.022463107,-0.02011681,-0.017827785,0.018894557,0.0043283864,-0.005322107,0.11001945,-0.068956025,6.808298e-05,-0.0034040574,-0.064828396,-0.07796151,-0.001206723,-0.017938629,0.0067567416,-0.021518467
04H080,0.024860473,0.0110685555,0.08585144,-0.0073579377,0.0010898162,-0.0016962938,-0.05075536,0.093914144,-0.0033662212,0.016372006,-0.0060585383,0.010206678,0.03342502,0.05833824,0.043597575,-0.020975072,0.077217095,0.1606234,0.0004001789,0.010637534,-0.00024632193,0.01572228,0.03450679,0.022090433,-0.007757241,0.024350379,0.01363554,0.18668675,0.019586815,0.063600674,0.23221532,0.03352867,0.0046303277,0.17686242,0.009097501,0.001590325,0.007839087,0.03423013,0.00040730735,-0.009495982,-0.07221869,-0.00340563,-0.0055458485,-0.0038823287,0.12180541,-0.16403057,-0.00697001,-0.117131755,-0.038206607,-0.10400482
04H091,0.0031941165,-0.048708096,0.06490303,0.027420344,0.0425235,0.00035675737,-0.07726444,-0.008474716,-0.0028816054,0.006685331,0.0041597174,0.06401415,0.05628484,0.08867005,0.0031980195,0.031275857,0.17580058,-0.047917433,-0.002926492,-0.004955532,0.01721821,0.0046003857,0.006820744,-0.0005032646,0.0010975125,-0.087187454,0.011267946,-0.122564055,0.18439782,-0.030701702,0.14162326,-0.043578416,-0.0010253798,-0.048556343,-0.051322218,-0.015655255,0.0064117406,-0.0022643213,0.008931127,-0.012221051,0.110004365,0.011888259,-0.005756371,-0.006395691,-0.028319,0.021068534,-3.12229e-05,-0.040089697,-0.1279084,0.0787876
04H096,0.061435428,0.07118738,0.055877246,-0.16588455,-0.1416101,-0.0018966092,-0.08346369,-0.112704486,-0.010388579,-0.0017900283,-0.0075298324,-0.013731903,0.17551902,-0.0017691242,-0.036373198,-0.08206005,-0.042757347,-0.008171209,-7.605423e-05,0.0068588676,0.002525222,0.006345914,-0.058375876,0.008883654,-0.014348067,0.14263779,0.008585295,0.034331422,0.062680885,0.042515803,-0.09961984,-0.07201274,-0.0056164176,0.055798598,-0.008880462,-0.01225545,0.009209071,-0.034585793,-0.0036246355,-0.0120667545,-0.08389945,-0.06093201,-0.006501908,0.0069760154,0.11884483,-0.06640454,-0.012282293,-0.09051896,-0.09687388,-0.022402195
04H101,-0.034745906,-0.09841512,0.016059559,-0.024854902,-0.08095959,-0.009411145,0.07412823,-0.011537023,-0.0038575507,0.011428746,0.00880169,0.085864134,0.03971353,-0.07048596,0.084172904,0.01781092,-0.09251513,-0.00037078786,-0.0067130793,-0.00978849,0.013080293,-0.0014621293,0.016084012,0.0042259716,0.0021738643,0.109897755,0.011502499,-0.025474472,0.087177716,-0.047406133,0.021034146,-0.048311017,-0.0016020007,-0.03734121,-0.0063795787,-0.031234227,0.005231807,-0.015092166,0.01750627,0.0016871055,-0.003703875,0.12420714,-0.00041887883,-0.015546108,0.015663223,0.28603733,0.0064311973,-0.01323513,0.01622235,-0.05761765
04H103,0.0212819,-0.073997065,-0.026178475,0.050951578,-0.026513118,0.008433093,0.07252925,0.01301012,0.0028642798,-0.0020066923,-0.006220141,0.04065174,0.036757108,-0.035813335,0.018871816,0.069982074,-0.04211992,0.07173509,0.0007351029,-0.00011425197,-0.056591906,-0.002071696,-0.017317092,-0.005193786,-0.034119777,-0.118990116,-0.016934674,-0.08804355,0.1639372,-0.05148558,-0.09820601,0.0049271546,-0.0007906294,-0.086313196,-0.018657735,0.007174936,-0.01310886,0.011559534,-0.002789029,-0.007389108,-0.04694899,0.04146506,0.0066403714,-0.016429791,0.087392695,0.16094382,-0.0066868607,-0.06138115,0.025174737,-0.072860874
04H108,0.02058975,0.01557196,-0.014116224,0.19752309,-0.058287766,0.0071279546,0.034986604,-0.073598206,-0.0045908685,-0.00093286723,0.005984405,-0.014609158,0.04674464,-0.034360696,0.016727107,0.060595647,0.09118645,0.03101777,0.003246541,-0.00613968,0.05075497,-0.008602503,-0.06268473,-0.003418361,0.0013921473,0.025911964,-0.0017199526,-0.0389147,-0.016466348,0.03902244,0.029923916,0.132803,0.000719193,0.014278873,-0.04688666,-0.058753584,0.006574224,-0.018392365,0.007924502,-0.005992471,-0.016950877,0.07800124,0.0033754758,0.0003950359,-0.047508694,-0.15294194,0.0133186085,0.03684668,0.14780964,-0.0019079333
04H111,-0.0059626894,-0.08824545,0.0058071725,0.087384604,-0.02837838,0.0013922465,-0.027892442,0.01748834,-0.0047895852,0.0075364304,0.0038185597,0.027382081,-0.019313246,-0.102858275,-0.01818383,0.07344669,-0.11474314,0.061538514,0.0066860584,0.0013893237,0.04711187,0.0019292639,0.13355792,0.013161285,-0.016073326,-0.05763047,0.011406411,0.03419739,0.15632203,0.00034354898,0.22253725,0.07884569,0.0030308624,-0.06603221,0.0076130116,-0.07170709,-0.0006098171,0.0132565275,0.007312212,-0.0036659476,-0.0072097797,-0.0019432824,-0.009517729,0.0037704823,-0.011884191,-0.06512087,0.0006307782,0.017975744,-0.06445778,0.047394093
04H112,0.06188609,-0.17691574,0.027760692,-0.024816712,0.09486781,-0.013663615,-0.04432139,0.022538899,0.007458459,-0.013631485,-0.003661338,-0.032108948,0.05590482,-0.10206322,0.04818368,0.007988755,0.17770208,-0.010285709,-0.024552627,0.000300706,-0.03862343,0.0040719677,-0.044435434,-0.0026446034,-0.09326357,0.0068861996,-0.010501831,0.11747444,0.13601232,-0.06837777,-0.11460585,0.07135106,-0.017016497,0.0043538385,-0.00546211,-0.08930463,-0.0008870462,-0.0062234905,-0.002731596,-0.009573173,0.07233235,0.012928626,0.017218225,5.669764e-05,-0.029049573,0.07865381,-0.015045366,-0.12492652,0.19524068,0.023057215
04H115,0.049196415,0.058221195,0.031718656,-0.06459894,-0.07579555,0.0041484176,0.046244357,-0.047349006,0.0029661565,-0.01214657,-0.0027005526,0.015858361,0.05650425,0.08981858,-0.06635876,-0.0963882,-0.12037922,-0.010147254,-0.003927129,0.0013268102,0.12924196,0.0038003619,-0.0848549,0.010086271,0.021896498,0.03554152,-0.0032690545,0.040343605,0.020453783,0.0051029706,-0.059493683,-0.06439436,-5.2630814e-05,0.09465676,0.025879314,-0.038416933,-0.0019152923,-0.010404119,-0.004527088,-0.0057116607,-0.00022089327,0.0021278448,0.0009938842,-0.0067697465,0.032516398,0.16822761,-0.008380686,-0.0075521017,-0.031787712,0.03633564
04H118,0.006614784,-0.027558196,-0.06456902,-0.02914557,-0.020206342,0.006710049,-0.020477975,-0.0071861846,-0.01189295,0.021003418,-0.006007174,0.049104728,-0.061011907,0.06562114,0.0150834145,0.058560338,-0.16302538,0.028168647,0.004550025,0.018374775,0.0855544,0.0094937235,-0.07770974,0.00315218,0.016444178,-0.09242358,0.0012899636,0.05881779,0.14244191,0.031082815,0.21669824,-0.035893567,0.010440208,0.023905149,0.018359615,0.039646715,-0.012632405,-0.040927906,-0.0039198343,0.005594161,-0.09756758,0.042786434,-0.003915719,-0.008377178,-0.034724258,-0.1315452,-0.010271986,-0.04962555,0.05308899,-0.017046822
04H120,-0.07772503,-0.041500136,-0.028139498,-0.06752883,-0.0046975235,-0.0036662656,-0.06540083,-0.042260822,0.00062514713,0.002011568,0.009403362,-0.08232474,0.12271468,0.027180076,0.00034545106,0.0097278,-0.06327449,0.07979111,0.007823347,-0.00657788,0.015563536,-0.012028016,0.120217204,-0.00644168,0.038508087,-0.059718844,0.0001047802,-0.0018905329,0.0042832918,0.1004635,-0.061422475,-0.08088212,0.007403517,0.118977554,-0.035730727,-0.0064489916,0.014933008,0.02489049,0.011511231,0.011464664,-0.040953808,-0.10973872,-0.009406687,0.0012673293,0.061815035,3.0943876e-05,0.00034392247,-0.0015623384,-0.099996835,-0.0042825006
04H121,0.024854023,0.03282747,-0.04415383,0.0017707354,-0.017955752,0.011563664,0.13914411,0.035101928,-0.0022503573,-0.0013255359,-0.011544471,-0.028474862,-0.043049578,0.041082382,-0.0066143726,0.0014797205,0.057930883,-0.0641112,0.005574792,0.009121483,0.009939032,0.010078606,0.007793359,-0.00038867936,-0.057180822,0.012576971,-0.00912336,-0.071822435,0.18134283,-0.08109583,0.17740405,-0.039330736,0.00811991,0.080608405,-0.01789995,0.00027692498,-0.0095220115,0.001217554,-0.009008676,0.0018936049,-0.04181709,0.026788304,0.012466603,-0.00557532,0.054504525,-0.06986041,0.004867082,0.07560226,0.047617618,0.050852515
04H123,0.02523993,-0.15234792,0.1030886,0.18710563,-0.048104007,0.009914091,0.012502347,0.123928465,-0.0063670427,-0.008048355,0.0016882828,-0.03223167,0.13361076,-0.042180177,-0.03837053,-0.13445762,-0.07240197,-0.0828447,0.012386111,-0.0007778092,0.07188588,0.010791551,0.008011159,0.0085579,0.008030753,0.09863913,-0.00020817755,0.1111333,0.13085704,0.04508149,0.021960227,0.041169036,0.011930997,-0.117088325,-0.025299082,0.01724452,0.006490756,-0.035035618,-0.0023545632,-0.006192143,0.0780086,-0.02145482,-0.005281598,0.006007496,0.097364105,0.065008596,0.015892215,0.047868147,-0.06687535,0.03566217
04H127,0.03845981,-0.012793446,0.068352334,-0.14051539,-0.20466456,-0.005501248,0.028970445,-0.2218909,0.0016978715,-0.0019334235,0.00027765695,-0.027629117,0.06677972,0.031061584,-0.08740274,-0.009930971,-0.052939318,-0.05499273,0.012229897,0.0038059037,0.029473545,-0.005573769,0.013155973,0.0017153654,0.010467632,-0.045625765,0.005732769,0.17461497,-0.1935968,0.048489567,-0.035450872,-0.00479637,-0.0014711749,0.120068185,-0.018153334,-0.03424503,0.009812361,-0.008631212,0.014384361,0.0046728547,-0.069317535,0.11157958,-0.0155689465,0.0007543336,0.0034005158,0.040785145,-0.0035552445,-0.06582719,-0.024412142,0.052250393
04H132,-0.011764838,0.08938304,0.04599888,-0.120837316,-0.1417477,0.0015035925,-0.08610779,-0.0387104,0.0023452519,-0.0046732584,-0.0006019607,-0.06390859,0.2109274,-0.07178384,-0.03445868,-0.02987609,-0.037455093,0.103629775,-0.0028097315,0.0016222231,-0.03474647,0.012615066,-0.0071464246,0.0018954959,-0.04441304,-0.043980714,-0.00665905,-0.059821732,0.04368974,-0.019677088,-0.10827319,-0.008630182,-0.0026201778,0.022338947,-0.039042126,0.097370066,0.009115863,-0.0073555084,-0.0056439806,-0.0046739858,0.03826777,-0.04120533,0.0072975373,0.012618116,-0.032854114,0.14699043,-0.010181243,-0.025296826,0.04420839,0.0055010505
04H133,0.008875805,-0.09710834,0.048271637,-0.025233654,0.08985961,-0.008502792,0.048365716,0.006545781,-0.012500415,-0.003090765,0.0012353183,-0.032305893,-0.043651104,0.05811472,0.051441044,0.08793451,0.091850884,0.031887133,0.0011937913,0.0041567264,-0.031648736,-0.0021336316,-0.02101725,-0.0024120782,-0.022611197,0.004207028,0.001695639,0.023062354,0.055083375,0.027184723,-0.03963975,0.045138765,-0.005087935,-0.020775799,-0.01334934,0.003114034,0.0005884709,-0.038550258,-0.0027921037,0.018359875,-0.019597778,-0.009564464,-0.0005073657,0.00808489,0.008232758,-0.012653123,-0.0053920327,0.014137979,0.20676683,0.04046005
04H135,-0.017625783,-0.09577581,0.049702156,-0.008283876,-0.046951633,0.0045118327,0.026102392,-0.03718315,-0.0157268,0.02106648,0.0001279391,0.042753633,-0.026783852,0.061286792,-0.041169032,0.019783573,-0.05721375,-0.081592396,0.0041785263,0.005546741,0.023223903,-0.011891922,0.03372281,-0.004624008,0.013934611,0.0016042383,0.013079873,-0.008098409,0.076579034,-0.030828293,-0.25784546,0.15074292,0.011012772,-0.07878393,-0.020315446,-0.017386232,0.014068261,-0.00045459418,0.012053281,0.0060239495,-0.036983907,0.039522655,-0.015105682,0.0024409145,0.06208711,-0.049323577,-2.595161e-05,0.097374074,-0.13170624,-0.057067305
04H140,-0.046828642,-0.089344986,0.006917529,-0.12421061,0.112901986,0.003488135,0.065852605,-0.016992278,-0.0097125005,-0.012392723,-0.006172939,-0.066464365,-0.014093067,-0.016061371,-0.025711786,-0.044563036,0.075670876,0.026381709,0.010897497,0.006412266,0.0009359507,-0.004012008,-0.038393434,0.0194287,0.008479143,0.09277115,0.0017657633,-0.058696806,0.11958538,-0.061049312,0.06151532,0.029861966,0.007756102,0.06945288,0.06472564,0.05795788,0.012188138,0.015208843,0.009743673,-0.013012169,0.058042325,-0.037833683,-0.013676289,0.010014605,-0.050196517,-0.11511005,0.0012169994,-0.0010095395,0.081241496,-0.011616826
05H008,0.025895488,-0.07947411,0.0072794976,-0.053582292,-0.12974456,0.0011673464,0.10922977,-0.0109761385,-0.00819332,0.004162522,-0.011004347,-0.10150532,-0.011759995,0.07791895,0.0139853265,-0.047668204,0.051373556,-0.09696771,0.0009803714,0.0037361733,0.14761409,-0.006500868,-0.09146736,0.0030038522,-0.028195003,-0.006737361,-0.0013666527,-0.1183843,-0.04919608,-0.025473207,0.025928037,0.046847805,-0.0035153558,0.037276626,-0.012375718,-0.018446034,-0.002346076,0.04629316,0.0063963803,0.0054389755,-0.047038615,-0.0069373753,0.0016976951,-0.00410804,-0.054461595,-0.17672786,-0.008271502,0.018282926,0.08241337,-1.8949138e-05
05H013,-0.0008649966,0.12144168,0.03859145,-0.17675804,0.08541796,0.005901901,-0.04133877,-0.08813333,0.011620231,0.0008117076,0.0044255564,-0.011670238,0.07388825,0.025344538,0.020527374,-0.0454121,-0.13380991,0.0005777295,0.005008976,-0.0054581743,0.06446817,0.00035310723,0.006599365,-0.016316224,0.09198878,-0.010629132,-0.0069529153,-0.0022273182,-0.115280345,-0.03080243,0.18835513,0.05386004,0.004193426,0.0041395365,-0.02805384,-0.07033204,-0.012878656,-0.012023221,-0.014128734,0.011264761,0.0060675996,-0.082190014,0.005364261,-0.00066545064,0.08432044,0.111965016,0.01040473,-0.042026784,-0.22319822,0.03003823
05H022,0.029749611,0.06774462,0.037783664,-0.03881549,0.004065468,0.001232068,0.13534914,-0.03434942,-0.0119667165,0.009237528,-0.0042074397,-0.012213952,-0.09855815,-0.054746393,-0.01821639,-0.11272404,0.06186949,-0.0044021765,0.014440717,0.004060457,0.018884853,-0.0016148092,0.051689398,0.015515852,0.06999878,0.00038473963,0.018856118,-0.16955216,0.07091065,-0.03059037,-0.024973264,-0.089068085,0.004618702,0.028536743,0.03248281,-0.017744824,0.006267673,0.00640078,0.011802258,0.0039942386,0.010161113,-0.035482764,-0.017543158,0.0028696365,-0.077167206,-0.05535107,0.008666726,-0.016801264,-0.03724506,0.0105772
05H025,-0.0044446215,-0.036781147,-0.010164815,0.058212373,-0.091193005,0.012449563,-0.002244865,-0.052097745,0.0095783835,-0.0046960926,-0.0040148227,-0.015373902,-0.048917606,0.013563205,-0.045436762,0.08818001,0.05219477,0.07627605,0.004038508,0.003176979,-0.07227715,0.006432755,-0.027245926,0.007016698,-0.06496755,0.008875124,-0.0072262646,0.10912145,0.04342014,0.0056089903,0.29745537,0.17707437,0.013282726,0.1457669,-0.0132282665,-0.032690905,-0.0007319991,-0.06514549,-0.010428968,0.000540956,0.04469783,-0.0012325329,-0.0067864032,0.0047568125,0.04397929,-0.017102472,0.002629593,-0.025806062,-0.024240073,0.024385687
05H030,-0.0018740038,-0.06305291,0.008326316,-0.015220208,0.010208423,-0.013704395,0.0019706334,-0.013237599,-0.00376177,0.00011563779,-0.010309068,-0.025978057,-0.07518189,-0.061367646,0.0039670705,-0.0097486945,0.101343974,-0.09558661,-0.0017010787,0.01486268,-0.0031404907,-0.0065054004,-0.0020283978,-0.0042991284,-0.0091475565,0.014632733,-0.0114973625,-0.11413177,0.04432505,0.02194411,-0.031038743,0.10440163,-0.009921421,-0.055477,-0.026852336,-0.017033003,-0.01566654,-0.042247847,-0.0058089965,0.0111587625,0.033955522,-0.026257126,0.010709167,-0.0026640627,-0.03088093,-0.04450515,-0.005370767,-0.0040949155,0.1475308,0.03622183
05H031,0.02503327,0.045275453,-0.07596908,-0.014904191,0.047613937,-0.0037929695,0.020969855,-0.0021252986,-0.013643216,0.004281979,0.013151847,0.04014548,0.05257805,-0.04100803,0.0598982,-0.02962795,-0.08316041,-0.15269963,0.001286085,-0.0036080773,-0.08400916,-0.010934328,-0.010706087,-0.015145305,0.033350505,0.018066524,0.0063247876,-0.09832601,0.04328802,0.022388007,0.04167616,0.018596258,-0.0014551155,-0.06329158,-0.014481952,0.009676875,0.012884699,0.01679736,0.0038825031,0.0019403425,0.021449352,0.014834808,-0.0029912351,0.007659889,0.07826519,0.224949,0.0202187,0.06137244,-0.05339418,-0.031968534
05H034,0.01452196,-0.0917857,0.0036917112,-0.13485385,-0.015782002,-0.0068293856,0.17327623,0.030378835,-0.009362629,-0.003813629,0.00058656506,-0.021573488,0.00015282835,-0.00032553362,-0.0066327946,0.010639638,-0.06807051,0.037418928,-0.0011131918,0.0037788742,0.013170991,-0.0035018923,-0.027549937,0.0098972265,0.0065009445,-0.052165274,0.0036302796,-0.12313436,-0.048219614,-0.07091825,0.034586977,-0.05849092,-0.00095522014,-0.0666001,0.008459472,0.045000345,0.012387725,0.05312499,0.012926491,0.0057733348,0.06474782,-0.07456445,-0.005825619,-2.6866794e-05,-0.023830699,-0.064414665,-0.0014014986,0.040606465,0.008444928,-0.023943892
05H042,-0.0068009854,0.14652684,-0.014151053,0.020377811,0.005272541,0.002361247,0.011431694,0.034265745,0.0012632839,0.0023882636,0.0021049026,0.005588059,-0.03060833,-0.0888202,0.028052054,-0.01240686,0.18015225,0.004993755,-0.004155263,0.0031853856,0.051200747,-0.0014468512,-0.042499885,-0.0020675757,0.015887722,0.06608029,-0.0074847643,0.15016149,0.08494189,-0.006493796,0.0042111035,-0.027653772,-0.0036702312,-0.26131466,0.021109754,0.020493573,0.0026692168,-0.04947624,0.0034535336,0.00025565652,-0.094716065,-0.057011604,0.008637694,0.0061324667,-0.04050588,0.02292069,-0.0012783989,-0.081715725,-0.14277864,0.033419203
