,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125
02H060,0.008765136,-0.0074626794,-0.0066014123,-0.007839623,0.09208957,0.00025079979,0.0053824387,-0.0063283565,0.0023066625,-0.0043310598,0.053678665,0.01820947,-0.062267803,-0.0038390849,-0.0028242348,0.0041023055,0.0028052449,0.1995416,0.0032232737,0.009370615,-0.017965391,0.0034020774,0.002885855,7.880901e-05,0.0041905493,-0.008205975,-0.0028176124,0.11492958,-0.07899177,-0.012954819,-0.016050868,-0.014538164,0.0013178688,-0.007369912,0.008741181,0.011596283,-0.00021219043,0.009351116,-0.008191927,0.0036085884,-0.103479795,-0.003623167,-0.0094008,-0.003283594,-0.008371602,0.02590409,-0.003819129,0.0015539984,0.031100525,0.013452543,-0.0047701863,0.005132837,0.0010049398,-0.0040187067,0.0074267634,0.016039075,0.0083099175,0.00362139,0.10072428,0.0028187432,0.009621432,0.0026856724,0.009914952,0.0025597017,0.0005712644,-0.10704212,-0.012332345,0.005865032,0.0034377687,-0.015957568,0.0038883463,0.0058165044,0.009524609,-9.676023e-05,-0.0026753375,0.010076618,-0.014837761,-0.0052874763,-0.0038181047,-0.0074751894,0.01000955,0.0014826871,0.030017825,0.0056322054,0.0050856834,0.00423398,-0.009921415,-0.0015204431,0.014424742,-0.0007427899,0.009907036,-0.0023100306,0.029987182,-0.0059162704,-0.001716241,-0.053663358,0.0009077446,-0.007198273,-0.00011623828,0.0041847397,0.0050246627,0.005794986,-0.0022068168,0.008774225,-0.011779123,0.0006255365,0.006628788,-0.0053754286,-0.0037735284,-0.03584255,0.013115647,-0.001784202,-0.007912704,0.010719585,0.0022205433,0.003415225,0.0030170518,0.0035287146,-0.014078618,-0.083978795,0.015362853,-0.0013206644,-0.005817895,-0.0019086782,0.0018387748
02H066,-0.0070199054,0.0012042851,-0.0017522854,0.0007558328,-0.034590233,-0.0036920302,-0.05595023,-0.02416097,0.005499238,-0.0026180646,-0.09692213,-0.0030525427,-0.02286021,-0.0045434427,0.0018562046,0.0019557439,-0.005023076,-0.09735476,-0.110787645,-0.0047280197,0.00051849027,-0.0026589204,0.012863603,0.003847704,-0.0010749839,0.014853716,0.004880932,0.097445786,0.10907816,0.0039458126,0.0075355093,0.0042061694,-0.009588308,-0.0048147896,-0.03668513,-0.0008904079,0.0060304524,-0.0013428852,-0.007001825,-0.009736682,-0.019439977,0.003934988,0.013704392,-0.007273485,0.0017691582,-0.03453348,-0.005444225,0.004974076,-0.10130739,-0.0015730218,0.009940006,0.0027337067,-0.009618609,-0.003936607,0.010336054,-0.00040733797,-0.0008605359,-0.0059830626,0.10915955,0.01181331,-0.006068595,-0.002236427,-0.0057594487,-0.007159635,0.0063405926,-0.012353273,0.005411141,0.003332298,0.0042310827,-0.0011620119,0.0016342874,0.012225841,0.006256132,-0.005789355,-0.003432436,-0.0028287699,0.012414679,-0.000111650355,0.0054328977,0.0005984046,0.0026280417,0.00025634066,0.049400207,0.007081325,0.0038591076,0.006288343,0.008798498,-0.0022081998,-0.002134175,-0.010741536,0.0037405745,0.0015663276,0.067694634,0.009765508,0.0028315315,0.013930844,-0.0069800536,0.0066220947,-0.0012652756,-0.003894188,0.002291989,-0.0037443922,-0.00233591,-0.0077131568,-0.0021078624,-0.0012435995,0.013586745,0.0068130353,0.0011067952,-0.03745685,-0.002928514,0.0100139985,-0.011639848,-0.0020371266,0.010616383,0.015628459,-0.017093867,0.003832425,0.0031434787,-0.17519136,0.0029406669,0.0077861333,0.0072426666,-0.00972997,0.0040665376
03H016,-0.011097335,0.004175201,0.005264422,0.0022374182,0.078788154,0.0034702055,0.08493188,0.00392822,-0.0041846945,-0.0013072054,0.0014060154,-0.0035816554,0.11977627,0.0035820485,-0.003065429,-0.006226852,0.005250168,-0.027206909,-0.008948581,0.0010454699,0.0071580834,-0.01034083,-0.0030214244,0.0066123996,0.009802056,0.0066822777,0.0021200243,-0.10317857,-0.14754799,0.008805911,-0.002697933,0.003878662,0.0033967602,0.0053219227,-0.00494005,-0.0010003394,-0.012428598,0.0057137148,0.0041663116,-0.005776605,-0.056616183,-0.008019334,-0.0011819397,0.0030789548,0.0005217789,-0.0009299781,-0.0028345757,0.005778314,-0.04396062,-0.006388122,0.0072022583,0.0040236437,0.003769891,-0.0024259835,0.0031430016,-0.004890269,-0.0022620703,0.00021383115,0.03249331,0.0049860044,0.0011342615,0.0058589433,-0.0022367255,0.005241411,0.001994811,0.05831788,0.008049525,-0.003280864,0.0076012667,0.011874407,0.0013149766,0.0064117913,-0.0006796532,-0.0030795056,-0.0043182382,-0.0034205772,-0.0003653403,0.00499665,-0.006879178,0.00086203136,-0.010729855,-0.011928872,0.023577586,-0.006371725,-0.0064532044,0.009674102,-0.008372701,0.0053260736,-0.0065039247,0.0074995817,0.001235915,0.00016966695,-0.004367632,0.007037459,0.0007721198,-0.054961443,-0.0027866815,0.004425318,-0.004065602,0.010152534,-0.0032778943,0.0006552126,0.001402477,-0.0048562153,0.0106359245,-0.003814343,-0.0010042542,-0.00065476383,0.0017617265,-0.03137396,-0.0013039145,-0.003385822,0.013222855,-0.0108906245,0.0010625955,-0.002101728,-0.0014239083,0.006618123,0.0025693676,-0.05385475,0.003000028,-0.0002294599,0.008915905,0.007953787,-0.002675863
03H022,0.0016011306,-0.002366733,0.0064759003,0.0032598893,-0.07364336,0.0056251567,0.10529145,-0.008585003,0.003038309,-0.007998748,0.017895114,0.0068989596,-0.0019706078,-0.0060997773,-0.000120802164,0.00024019153,0.0012736064,-0.044217333,0.08127183,0.011439042,-0.0043254467,-0.0041621896,0.003468828,0.0032702843,0.0019030155,0.0034598971,-0.00081837096,-0.13015413,-0.016073285,0.004917633,0.0005741398,0.005533717,-0.009179422,0.0029533978,0.014913714,0.004744771,-0.0074888123,0.0024419273,-4.6859084e-05,0.0008064269,0.05687356,0.0025822218,-0.0014498455,0.0030308377,0.002092603,-0.053886767,-0.00038638536,-0.0021833028,-0.019730194,-0.0025602048,0.008020081,0.00011740457,-0.0049111214,-0.0023155871,0.0059650205,0.005438236,0.0018069046,0.013469865,-0.050071713,0.0062622535,-0.005836779,0.0075687845,0.0017969066,0.0019319955,-0.002140844,-0.045814805,0.0019850396,-0.008906631,0.005212725,0.01247166,0.0010101313,0.0040166676,0.0142685035,-0.009934133,0.00072554196,0.001580675,0.006569307,0.0056582433,-0.0006196182,-0.011238159,-0.0055774185,-0.0053196438,0.023568355,0.004913733,-0.015593769,0.007396972,-0.0013961032,-0.013554272,-0.0016223916,0.003317898,0.0083908485,0.0024718444,-0.07090096,-0.002005939,0.008205738,-0.0045213993,0.0031383396,0.008713857,0.009107978,0.009558856,-0.0033218004,-0.008942711,0.0067276475,0.0063371467,-0.0043786126,0.0018104182,0.008394909,0.0004081855,-0.011511032,-0.072662696,0.0010872734,0.0049417014,-0.0010753565,-0.01367106,-0.0060945693,0.00914734,-0.0017942344,-0.0013888933,-0.00063883804,0.05287435,0.010060389,-0.002082325,0.009135045,-0.0027182554,-0.010713399
03H024,-0.0071662236,0.010082229,-0.003814105,-0.00012580266,-0.097778976,-0.0012965377,-0.07342551,0.008719119,-0.0145072965,0.006181017,-0.027238399,-0.008320469,-0.0043639345,0.00410097,-0.0036277077,-0.016631085,0.0053060167,0.018412832,-0.007342501,-0.010030871,0.00781101,0.003969268,0.0034276869,-0.00241327,-0.0037204695,0.018206589,0.016512139,-0.12624449,0.02951251,0.00086203386,0.0093486365,0.014581035,0.012278505,-0.00548671,-0.0061874343,0.001365131,0.009464976,-0.007914085,0.0008754916,-0.013438509,-0.1211237,-0.002757884,0.0050960397,-0.0059642233,0.005851182,-0.17890693,0.008769864,-0.0024358986,0.030885948,-0.012808225,0.012480955,0.010462339,0.0067710336,0.0008326268,0.0011878455,-0.008632858,0.0017520192,0.0023770852,0.018409127,0.006649512,-0.005820497,0.0034974758,-0.009917231,0.009426311,0.000415471,-0.028776487,0.028234398,0.012668696,4.711763e-05,0.014232696,0.0008036853,0.0071687447,0.002714321,0.0028620556,0.0062753265,-0.012050983,0.0013078898,0.008505727,-0.0029531957,0.010868907,-0.003271309,-0.0044763996,0.048809323,-0.0027906059,0.008295296,-0.0069892337,0.0065145744,0.0053508556,0.006262917,-0.006474798,0.00992777,0.002040394,-0.02524119,0.014823801,0.00671836,-0.093818925,-0.0074127703,0.0075616147,-0.011349049,-0.00033879685,-0.0063033043,-0.009152843,-0.011827644,-0.00089718297,0.01185277,0.013214795,0.0049275663,0.012313234,0.012476455,-0.041107643,-0.00735522,0.0012908049,0.0032684589,-0.00721783,0.007492045,0.0010837802,0.0025474208,-0.0029643842,0.013984084,-0.030577099,-0.008767663,0.0069853747,0.013341021,0.0029268079,-0.009497272
03H028,-0.0036574192,-0.0011664624,-0.00071099785,-0.0029884924,-0.19362599,-0.010506148,-0.03530606,-0.02928318,0.00020802354,-0.00060115557,-0.12561469,0.00014298965,0.11287218,0.008667343,-0.00074846786,0.0065794266,-0.0026978347,0.1408732,0.061103392,0.003662707,0.0069183093,-0.0025148427,0.008311808,0.009595391,0.006707263,-0.0019846177,-0.0049725114,-0.16936232,0.15521203,0.009157078,-0.005709267,0.0077247955,0.007674045,-0.0010130673,-0.037606917,-0.0047604637,-0.0034751454,-0.0051932135,-0.006790622,-0.0072914474,0.053902127,-0.00864768,-0.0010555006,-0.010317577,-0.013661972,0.075581595,-0.00749966,0.0029431414,0.015627794,0.002394724,-0.00073652883,-0.0044627804,0.0019186155,-0.008553873,0.0017687394,0.0035451157,-0.0070951595,-0.019981008,-0.011663105,0.0070867115,0.000869379,-0.0009510837,-0.00902124,0.0008466695,-0.010410368,0.07453038,0.008533212,-0.0068337317,-0.006653929,0.0018792242,-0.014066394,-0.0008733979,-0.007619436,0.0040755626,-0.0034200049,-0.0071289977,-0.005549538,0.0147970235,-0.0048090816,0.0031298625,-0.004669227,-0.0057993247,0.07201796,-0.016047105,0.0062815603,0.005628046,0.008507186,0.0077076685,0.0032978097,-0.0045372304,-0.012342942,0.0030660974,0.12089425,0.005469126,0.011460292,-0.14422762,0.005825206,0.0054468727,0.0007266427,0.0070974086,-0.0012210094,0.0031382358,0.00043068515,0.004947715,0.006855669,-0.004236867,-0.01551366,0.00038488096,0.008336897,0.025745152,0.0014041321,0.0047394745,0.00019518593,-0.006593612,-0.0024846997,0.014453736,-0.007099119,0.0050454093,0.0027502566,-0.100525826,-0.007427941,-0.0020533002,-0.005131729,0.017178914,-0.009341053
03H030,0.013697664,0.010979338,0.0042489874,-0.0033467796,-0.08322761,0.003918228,0.023403667,-0.0067881844,-0.023147324,0.0013778073,-0.119181275,-0.010722551,-0.0040886686,0.004496227,-0.009213388,-0.012475194,0.014834776,0.19663407,-0.14847468,-0.015286886,-0.0010407735,-0.009629842,0.0025866886,-0.010525673,-0.0026019409,-0.00831474,0.011752818,0.078724965,0.03787862,-0.025707042,-0.0067926813,0.010434926,0.0051002847,-0.013270646,0.038722225,0.00078110525,-0.002720666,-0.0065833493,-0.012973472,0.016502587,-0.084270686,-0.00028759756,-0.019371372,0.0006971478,0.010854186,-0.07706152,0.0011132145,-0.004814053,0.03114224,0.011109991,0.0070793754,0.01652952,0.028810248,0.01246333,-0.01591199,0.010558675,-0.00889229,-0.0011569695,-0.0524282,-0.003731742,0.024985205,0.0025768375,0.0028021012,0.013418862,-0.009448733,-0.02001125,-0.005515809,0.010867673,0.0064351643,-0.010410694,-0.020910492,-0.0097378595,0.00078489457,0.00093825045,0.013507987,0.0009496055,-0.016647318,-0.0035915878,0.003614993,-0.0009474446,-0.0009857117,0.0039358847,0.028877767,-0.009731951,0.0039475663,-0.00016438033,0.000112335845,0.0076311356,0.0039139926,-0.0041554035,-0.0029130948,-0.009824802,0.018702958,-0.0018097896,0.0060485965,-0.050621163,-0.0017475351,-0.026263345,-0.0067993067,-0.0021571622,-0.0010918851,-0.005741382,0.011477844,0.014337272,0.020895133,0.008793676,-0.0199409,-0.010875396,-0.012442957,-0.108708635,0.013784057,-0.027955303,0.0072315503,0.011615914,-0.00044965325,-0.015020746,0.016957939,-0.008770763,-4.381749e-05,0.004667567,0.0031345624,0.0041168514,-0.00256,0.00448933,0.0048257792
03H036,-0.0030282605,0.001538316,-0.0054512257,-0.0036373464,-0.049521256,-0.0058244276,0.0026681947,-0.0063187755,-0.012059237,-0.0073409486,0.018875666,0.005316382,-0.050206523,0.019545788,-0.014088912,-0.0053685936,0.010346545,0.0031478894,0.09126759,-0.002941099,0.0069808117,-0.007220567,0.013195965,0.0038781809,-0.005314222,-0.010090751,-0.005004442,-0.10975283,0.02120162,-0.012462143,-0.0059345514,0.014188646,0.0084119905,-0.017840369,-0.05543351,-0.001208014,-0.0025456052,0.0028059946,-0.0018957017,-0.010776175,0.020723913,-0.022460973,0.013456775,-0.0014259964,-0.001184112,0.048135713,-0.010219941,0.0022419125,0.01687477,0.0011850683,0.004362419,0.009070164,0.0020203674,-0.009495965,-0.0038761278,0.0027075927,0.01003858,0.003402335,0.009467574,0.014243903,-0.012365572,0.01609611,0.0012144871,-0.0015177787,0.0062976074,-0.14333652,0.011012624,-0.0023155797,-0.0068901083,0.01106489,-0.015216967,0.0064158756,0.010173214,-0.009252838,-0.01215272,-0.010533722,0.00031652767,0.018164728,0.003708155,-0.0025573734,0.012037145,-0.010251744,-0.055394106,-0.007924935,-0.0012687107,0.015179897,0.009862621,-0.0030327828,-0.005807408,-0.010485719,0.0057637766,0.009637633,-0.06802475,0.012260345,-0.009239149,0.07055023,-0.0077601,-0.008981185,-0.010033232,0.007368635,0.008406338,-0.010676793,0.015271725,0.004682565,-0.003863484,0.004036723,0.00046086407,0.005784515,0.0054440172,-0.06268242,0.00067682826,0.009709557,0.009745441,-0.0055669807,-0.008157823,0.021050662,-0.0054086293,-0.0036703728,-0.009998935,0.025672767,-0.012071211,-0.004483326,-0.0007768468,0.0026767438,-0.00043754236
03H041,0.002951805,-0.009601017,0.0024857316,0.0045642494,0.054848805,0.0061760065,-0.0473183,-0.0036924356,-0.016078206,0.021089371,0.019621294,0.009343085,0.024257122,0.010251113,0.0004987025,-0.0040370515,0.017145159,0.0084581915,0.0017087158,0.0095697865,0.0058679,0.009080391,-0.013580012,0.002269131,0.004445155,-0.00012188104,-0.010197381,0.01065273,-0.08251132,0.0042593917,0.0005203425,-0.0030114695,0.017006777,0.014124901,0.044894673,0.0036052892,-0.0053115683,-0.0076198145,-0.0031562601,-0.002663208,0.06974083,0.0061317524,-0.023123521,-0.0031270788,-0.020165807,-0.05712911,0.0077978736,0.000390195,-0.08152422,-0.012152943,-0.008201117,0.0011290553,0.0011963643,-0.0016818669,0.004515903,0.0028855193,-0.0016385599,-0.011648104,0.088929586,0.0033677542,-0.0018803584,-0.003870567,0.0034170232,0.0042276415,-0.0069340416,-0.056157082,0.005684512,0.0017253634,-0.0065319682,0.0027404116,0.0020358441,-0.0060728868,-0.00027921196,0.007937386,0.014028861,-0.01109818,-0.022480408,0.005581255,0.00308725,0.0068297815,-0.0018362137,-0.007439968,0.015816912,-0.017574934,-0.004223365,-0.01672509,-0.005657638,-0.00021453606,0.014968873,0.00573265,-0.011124812,0.0030460237,-0.004369411,-0.014164414,0.007665018,-0.09976617,0.0024870434,-0.0035048823,0.0060264464,-0.0027954283,0.003037739,0.0068916418,0.0012566838,0.0032236173,0.0045529157,0.0046405625,-0.016341573,-0.005364162,0.0115208095,0.0020480945,-0.0037183585,-0.006725803,0.004337887,-0.012322514,0.0041397163,0.0057600546,0.021836892,-0.022543432,0.013815056,-0.14732765,0.007682449,-0.0032620982,-0.010796905,0.004788196,-0.0063970936
03H052,-0.0017522044,0.004852144,0.010509354,-0.001395691,0.020010885,0.002741438,0.02173672,-0.020846665,0.009189181,-0.017447315,-0.0262398,-0.00614915,0.014447362,-0.0047063613,0.005455111,-0.003313163,-0.012132876,0.014214535,-0.049311005,-0.0036526604,-0.01378799,-0.0034473145,0.006986803,0.006766647,0.0004708331,0.00039211832,0.010497445,-0.13369392,-0.1292433,-0.0012211779,-0.00022441678,-0.0084934635,-0.022696957,-0.0010560198,0.015235304,0.00025455485,0.00017949891,0.0077781146,-0.005883734,-0.0040635997,0.007043657,-0.003646852,0.014346226,0.004951625,0.0010580812,-0.06678818,0.008059173,0.009775425,-0.029433709,-0.0019489649,0.013698163,0.0027049163,-0.0064218324,0.004733397,0.009548544,0.0030049505,0.017745344,0.008367989,0.1534302,0.016918454,-0.011934947,0.0073130406,0.009808017,0.0025106284,0.021161512,0.009042459,-0.0020831753,0.0028673608,0.003071919,-0.003511151,0.008992036,0.019257557,0.012890713,-0.007964395,-0.00036308644,0.0018534363,0.015660211,-4.7590624e-06,0.003015147,-0.015459525,0.005057026,-0.0035241751,0.03422148,0.011906155,-0.010469413,0.020259619,-0.00028827717,-0.006503971,-0.0049860696,-0.0043524113,0.0060285237,-0.0036420897,-0.016230088,0.013139301,-0.00077301235,-0.11118049,-0.0047647823,-0.0015305904,-0.0060765133,0.0044852183,-0.0030314578,-0.0041476954,-0.0033587732,-0.009594745,-0.012084761,-0.0045859874,0.022317197,0.007949844,-0.009798947,-0.050510105,0.01059875,-9.331468e-05,-0.009898545,-0.0019316886,-0.00094939757,0.011400296,-0.0212015,0.010416879,-0.012688436,-0.14789571,0.010672173,0.010512674,0.011282953,-0.014921731,0.0027951829
03H060,0.0060847285,-0.0025073192,-0.0016768358,-0.0023150672,-0.13778745,0.009420182,-0.035322435,-0.01447567,-0.00896039,0.0055803335,-0.055506248,0.0028460152,-0.045193687,0.0158846,-0.0002752969,0.003377744,0.012517691,0.1637258,0.00054072763,0.0044706743,0.006918181,0.00030692964,0.0014041608,0.0121031115,0.0059417104,-0.007976302,-0.011759772,-0.14442599,-0.013636848,0.0013090023,0.00018248016,0.0031692132,0.013838653,0.005152378,-0.007228071,0.008330464,0.006621042,-0.014084603,-0.0010798571,-0.012577215,0.012382869,0.002736712,-0.010052508,-0.011554984,-0.015881266,-0.1044763,0.00072036346,-0.009728581,-0.0022673192,-0.0069646765,-0.017593248,-0.0017009428,0.0043836525,-0.006195386,4.5962475e-05,0.0026936778,0.00657855,-0.007816304,-0.0045973724,-0.004708249,-0.0021055648,0.00070061773,-0.010158186,-0.0009040126,-0.0025238355,0.02810255,0.01576211,-0.0057768645,-0.012420973,0.011805619,-0.008802386,-0.011639103,-0.0056380923,0.009310903,0.002917917,-0.003356526,-0.008656226,0.006971672,-0.0037130879,0.007753977,-0.0022793128,-0.006941372,0.0048410115,-0.01628624,-0.0024816685,0.0006647675,0.006933298,-0.005897081,-0.0068431585,-0.00031016322,-0.013015368,0.01949335,-0.039842855,-0.0060601183,0.0023173366,-0.13211276,0.006660482,-0.0011869324,0.0016274102,0.016209725,-0.0005735854,0.0058101797,0.013086468,0.0035694423,-0.006072557,-0.0025295268,-0.017096309,0.0048922603,0.0106420275,-0.012137679,-0.004741675,0.0031253495,0.009442718,-0.015661765,-0.0053390837,-0.006064069,0.0029094701,-0.013834599,0.009722168,-0.11314846,-0.012460859,-0.0045244,-0.0067630284,0.010341384,-0.007246317
03H065,0.015016443,-0.0026453584,-0.006116049,0.0006678663,0.08637075,-0.0013017671,-0.003815872,0.02244382,0.0047475803,-0.0013788594,0.13701156,0.0044564935,0.021127107,-0.0019103942,-0.0016498253,0.012045514,0.0023269565,0.18639587,0.10644683,0.0029923655,-0.005351146,0.0071122916,0.0035139094,-0.0014022548,-0.004869285,-0.011759721,-0.015646858,0.02293946,0.099254705,-0.00090757536,-0.0055236365,-0.012985631,-0.003927894,0.008240677,0.03786495,0.0003085597,-0.006243158,0.0015569936,0.002475567,0.013253071,-0.052921627,-0.002750021,-0.008081618,0.0073523824,-0.0052187657,0.08365331,-0.0057083042,-0.015238236,-0.0670351,0.0036519845,-0.0059001027,-0.006726119,-0.0052316077,-0.0016979643,-0.0041054287,0.0028070412,0.0055771335,0.004776077,-0.061517958,-0.011889529,0.00876061,-0.0025255308,0.006209884,0.0030735189,0.0027033787,0.057259284,-0.015027626,-0.0033111607,-0.0024538508,-0.0075225066,-0.0010941925,-0.013655836,-0.006818551,0.0011554601,0.0011200454,0.013377524,-0.0040135793,-0.013115673,0.0066823643,-0.0031704963,0.0036691844,0.012953964,-0.046410248,0.002415609,0.0006657949,0.0004532952,-0.0013656974,-0.0051931823,-0.0045994665,-0.001753782,-0.0072146505,0.006682009,0.091833726,-0.017955702,-0.008472517,-0.020655336,-0.0042782216,-0.014119104,0.0013909605,-0.0055816025,0.008619771,0.004246449,0.0032013124,0.022219148,-0.0053610494,0.006401915,-0.009327469,-0.015387262,-0.009564231,0.03619033,0.011264294,0.0026291427,0.0025151654,0.0035377804,0.0014095708,0.0018846402,0.014233205,-0.0016190745,-0.015329363,0.01130957,-0.012646787,-0.006201959,-0.008138864,-0.0027280678,0.0058962833
03H067,0.01171067,-0.0041370583,-0.00620656,-0.00028214641,0.0705228,0.002405482,-0.03595606,-0.00625267,0.012099591,-0.004967353,0.073114574,0.006711729,0.044942126,-0.00057973206,0.001730278,0.00025432179,0.0018111649,0.036821548,-0.060328163,0.011557288,-0.007750026,0.00016230908,-0.008591246,-0.007518868,0.012009725,-0.009298069,-0.007898958,-0.09330323,-0.10476544,0.0042808917,-0.0031757022,-0.018241988,-0.004567542,0.008493863,0.038974036,0.0020303167,-0.012069284,-0.001618195,-0.0052541867,0.013303767,0.024898872,0.008811339,-0.0033479938,0.005907495,-0.015463076,0.014986375,-0.008947006,0.0004224401,-0.071524836,0.013172652,-0.010233043,-0.0067450977,-0.008970779,0.011906593,-0.0068493066,0.0023363254,0.0016642296,-0.0050782925,0.09030344,-0.007701947,0.008884025,-0.005721038,0.0004921415,-0.0008475644,0.0002717686,0.01914656,-0.018786227,-0.0043228883,0.003773669,-0.007033782,0.0050386344,-0.0062865485,-0.015840081,0.0023924666,0.008904337,0.0028956302,-0.005713345,-0.008285929,-0.0033518001,0.0024604544,-0.0073544257,0.0076310067,0.019159561,-0.0046153166,-0.0056754313,0.0026104888,-0.00805602,-0.004043741,-0.0060757915,0.013829451,-0.016560027,0.0016418431,-0.0075073587,-0.016712349,0.0030359202,-0.04506459,0.009468135,-0.00956375,0.0037187522,0.0013801941,-0.00010445706,0.023954362,0.0016304556,0.00282234,-0.0006608509,-0.004913488,-0.008162038,-0.0075538405,-0.013390221,-0.04194568,0.009657972,-0.0018718112,0.0022267199,0.00465168,-0.006257617,-0.01739456,0.0017460452,-0.004673211,0.0028124624,-0.0025681157,0.0024065122,-0.009960008,-0.007915446,-0.002418542,-0.0019082582
03H070,-0.00095651567,-0.004278002,0.0043699006,0.0055333874,-0.19263579,0.006939625,-0.13817619,0.006446215,-0.0012385012,0.004907265,0.1551461,-0.0056737075,-0.0060048085,-0.00524699,0.0052772816,0.007367809,-0.004766787,-0.032528806,-0.01210769,-0.006650719,0.0048525473,-0.007036314,-0.003039462,0.011553087,0.0049770814,0.009582281,0.010453757,0.1075774,0.028172337,0.0014265106,0.005665629,0.006615936,-0.0021949166,-0.0019448785,-0.028176218,0.001649084,0.0063402634,0.0021284742,0.011111586,-0.004314394,-0.027098438,0.0028775888,-0.0020896273,-0.0029645835,0.010140214,-0.017838987,0.008360873,0.005788946,-0.00793778,-0.002291882,0.008030331,-0.00043533026,0.006433711,-0.006625123,0.008015878,-0.004188974,0.0007840793,-0.0008195841,-0.036559,0.0044489796,-0.00095229794,0.004195208,-0.0077346927,-0.0023264515,-0.0032712822,-0.001188168,0.011535341,0.0022968508,0.007002239,0.0039437986,5.519363e-05,0.00037671384,0.003329089,0.0027427387,0.007658014,-0.0030697498,0.008978643,0.00063025486,0.008609712,-0.0051974077,-0.0053338367,-0.004780991,0.1028208,-0.0009981107,-0.002705975,0.001572303,0.0016048243,0.007799598,0.00036956588,-0.0029679395,0.0028780075,-0.0026803326,-0.013581347,0.012825903,-0.0021423735,0.017399779,-0.0038965151,0.008739129,0.0041327635,0.0070073963,-0.0033699626,-0.0067157885,-0.0029918787,-0.005777638,0.0029570905,0.0009051378,0.0048603914,0.005013956,0.004719907,-0.093448654,-0.0052742837,-0.0012944333,-0.0036380943,0.0009126368,0.001848516,-0.0052415854,-0.010836924,0.009187543,0.0016611774,-0.09104091,0.0071510454,0.0057434947,0.0057161166,0.002090193,-0.002612356
03H081,0.004945601,-0.00022678752,0.00029972673,-0.016741626,-0.10710836,0.006777708,-0.103498116,0.017699495,-0.011457614,0.0063151424,0.068267606,-0.0008840333,-0.027553063,0.009437921,0.0011270473,0.005157267,0.0014342059,-0.04682471,-0.07873513,-0.008349434,0.0060131866,0.006862078,0.011065973,0.0009431669,0.0057695783,-0.013301626,0.004290493,0.04422121,0.12113339,-0.0050710635,-0.008813265,-0.008858054,0.0061739744,-0.0047908435,-0.084070355,0.005723703,0.015512967,-0.005352888,0.0042207935,0.0025020917,0.016380055,-0.0010979895,-0.0057621063,-0.013435399,0.002008283,-0.009734049,0.0042815027,-0.0058172448,0.09043476,-0.0038887684,-0.012213198,0.0019024538,0.0047527794,0.00045892983,-0.009565281,0.010718122,0.0068870024,-0.0041832216,-0.089571886,-0.0071659563,0.00072068564,0.00072021584,-0.008196024,-0.0073917774,-0.004628346,-0.048701104,0.0016818655,-0.0021098312,-0.001026432,-0.0041732737,0.002994937,-0.005819404,-0.003131089,-0.0100836735,-0.00037104634,-0.0038339547,-0.009858002,-0.002811418,-0.003734799,-0.006998859,0.010825748,0.0008115383,0.044870082,-0.014689585,0.006014389,-0.0028260273,0.0068054036,0.0077242223,0.003373197,-0.007245211,0.009463139,0.009225962,0.020897197,0.009867245,-0.002769559,-0.046381887,0.01613011,-0.0065855794,0.00031621353,0.0030007756,-0.0073281964,0.014805061,0.009405207,0.0005209849,-0.002591617,-0.0008684521,-0.0011522352,0.009946777,0.0037754176,0.08260727,-0.001296557,-0.000118678785,0.00087957585,0.0024638819,-0.0058233165,-0.012490386,-0.0013868375,-0.000561329,0.0064624585,0.061519276,-0.00056832534,0.00969586,-0.005305472,0.006278753,-0.008879388
